datetime_beginning_utc,datetime_beginning_ept,area,ace_mw
5/31/2022 10:13:53 PM,5/31/2022 6:13:53 PM,PJM,337.740000
5/31/2022 10:14:08 PM,5/31/2022 6:14:08 PM,PJM,374.980000
5/31/2022 10:14:23 PM,5/31/2022 6:14:23 PM,PJM,322.140000
5/31/2022 10:14:38 PM,5/31/2022 6:14:38 PM,PJM,374.090000
5/31/2022 10:14:53 PM,5/31/2022 6:14:53 PM,PJM,274.400000
5/31/2022 10:15:08 PM,5/31/2022 6:15:08 PM,PJM,300.870000
5/31/2022 10:15:23 PM,5/31/2022 6:15:23 PM,PJM,258.280000
5/31/2022 10:15:38 PM,5/31/2022 6:15:38 PM,PJM,234.510000
5/31/2022 10:15:53 PM,5/31/2022 6:15:53 PM,PJM,206.310000
5/31/2022 10:16:08 PM,5/31/2022 6:16:08 PM,PJM,172.290000
5/31/2022 10:16:23 PM,5/31/2022 6:16:23 PM,PJM,128.740000
5/31/2022 10:16:38 PM,5/31/2022 6:16:38 PM,PJM,0.260000
5/31/2022 10:16:53 PM,5/31/2022 6:16:53 PM,PJM,1.180000
5/31/2022 10:17:08 PM,5/31/2022 6:17:08 PM,PJM,105.670000
5/31/2022 10:17:23 PM,5/31/2022 6:17:23 PM,PJM,134.520000
5/31/2022 10:17:38 PM,5/31/2022 6:17:38 PM,PJM,242.580000
5/31/2022 10:17:53 PM,5/31/2022 6:17:53 PM,PJM,326.940000
5/31/2022 10:18:08 PM,5/31/2022 6:18:08 PM,PJM,363.440000
5/31/2022 10:18:23 PM,5/31/2022 6:18:23 PM,PJM,326.150000
5/31/2022 10:18:38 PM,5/31/2022 6:18:38 PM,PJM,317.110000
5/31/2022 10:18:53 PM,5/31/2022 6:18:53 PM,PJM,232.640000
5/31/2022 10:19:08 PM,5/31/2022 6:19:08 PM,PJM,247.490000
5/31/2022 10:19:23 PM,5/31/2022 6:19:23 PM,PJM,327.530000
5/31/2022 10:19:38 PM,5/31/2022 6:19:38 PM,PJM,436.470000
5/31/2022 10:19:53 PM,5/31/2022 6:19:53 PM,PJM,463.150000
5/31/2022 10:20:08 PM,5/31/2022 6:20:08 PM,PJM,401.430000
5/31/2022 10:20:23 PM,5/31/2022 6:20:23 PM,PJM,366.560000
5/31/2022 10:20:38 PM,5/31/2022 6:20:38 PM,PJM,199.010000
5/31/2022 10:20:53 PM,5/31/2022 6:20:53 PM,PJM,368.770000
5/31/2022 10:21:08 PM,5/31/2022 6:21:08 PM,PJM,366.490000
5/31/2022 10:21:23 PM,5/31/2022 6:21:23 PM,PJM,396.540000
5/31/2022 10:21:38 PM,5/31/2022 6:21:38 PM,PJM,426.150000
5/31/2022 10:21:53 PM,5/31/2022 6:21:53 PM,PJM,394.740000
5/31/2022 10:22:08 PM,5/31/2022 6:22:08 PM,PJM,402.900000
5/31/2022 10:22:23 PM,5/31/2022 6:22:23 PM,PJM,386.030000
5/31/2022 10:22:38 PM,5/31/2022 6:22:38 PM,PJM,434.290000
5/31/2022 10:22:53 PM,5/31/2022 6:22:53 PM,PJM,490.000000
5/31/2022 10:23:08 PM,5/31/2022 6:23:08 PM,PJM,456.860000
5/31/2022 10:23:23 PM,5/31/2022 6:23:23 PM,PJM,424.980000
5/31/2022 10:23:38 PM,5/31/2022 6:23:38 PM,PJM,444.310000
5/31/2022 10:23:53 PM,5/31/2022 6:23:53 PM,PJM,486.560000
5/31/2022 10:24:08 PM,5/31/2022 6:24:08 PM,PJM,473.600000
5/31/2022 10:24:23 PM,5/31/2022 6:24:23 PM,PJM,485.440000
5/31/2022 10:24:38 PM,5/31/2022 6:24:38 PM,PJM,551.770000
5/31/2022 10:24:53 PM,5/31/2022 6:24:53 PM,PJM,569.010000
5/31/2022 10:25:08 PM,5/31/2022 6:25:08 PM,PJM,592.660000
5/31/2022 10:25:23 PM,5/31/2022 6:25:23 PM,PJM,593.450000
5/31/2022 10:25:38 PM,5/31/2022 6:25:38 PM,PJM,599.870000
5/31/2022 10:25:53 PM,5/31/2022 6:25:53 PM,PJM,588.320000
5/31/2022 10:26:08 PM,5/31/2022 6:26:08 PM,PJM,546.430000
5/31/2022 10:26:23 PM,5/31/2022 6:26:23 PM,PJM,494.260000
5/31/2022 10:26:38 PM,5/31/2022 6:26:38 PM,PJM,492.230000
5/31/2022 10:26:53 PM,5/31/2022 6:26:53 PM,PJM,418.480000
5/31/2022 10:27:08 PM,5/31/2022 6:27:08 PM,PJM,375.790000
5/31/2022 10:27:23 PM,5/31/2022 6:27:23 PM,PJM,366.750000
5/31/2022 10:27:38 PM,5/31/2022 6:27:38 PM,PJM,434.460000
5/31/2022 10:27:53 PM,5/31/2022 6:27:53 PM,PJM,551.090000
5/31/2022 10:28:08 PM,5/31/2022 6:28:08 PM,PJM,654.370000
5/31/2022 10:28:23 PM,5/31/2022 6:28:23 PM,PJM,679.740000
5/31/2022 10:28:38 PM,5/31/2022 6:28:38 PM,PJM,620.980000
5/31/2022 10:28:53 PM,5/31/2022 6:28:53 PM,PJM,520.380000
5/31/2022 10:29:08 PM,5/31/2022 6:29:08 PM,PJM,549.410000
5/31/2022 10:29:23 PM,5/31/2022 6:29:23 PM,PJM,367.070000
5/31/2022 10:29:38 PM,5/31/2022 6:29:38 PM,PJM,255.890000
5/31/2022 10:29:53 PM,5/31/2022 6:29:53 PM,PJM,181.640000
5/31/2022 10:30:08 PM,5/31/2022 6:30:08 PM,PJM,122.230000
5/31/2022 10:30:23 PM,5/31/2022 6:30:23 PM,PJM,92.450000
5/31/2022 10:30:38 PM,5/31/2022 6:30:38 PM,PJM,122.700000
5/31/2022 10:30:53 PM,5/31/2022 6:30:53 PM,PJM,278.750000
5/31/2022 10:31:08 PM,5/31/2022 6:31:08 PM,PJM,383.960000
5/31/2022 10:31:23 PM,5/31/2022 6:31:23 PM,PJM,461.650000
5/31/2022 10:31:38 PM,5/31/2022 6:31:38 PM,PJM,419.410000
5/31/2022 10:31:53 PM,5/31/2022 6:31:53 PM,PJM,316.550000
5/31/2022 10:32:08 PM,5/31/2022 6:32:08 PM,PJM,306.480000
5/31/2022 10:32:23 PM,5/31/2022 6:32:23 PM,PJM,359.260000
5/31/2022 10:32:38 PM,5/31/2022 6:32:38 PM,PJM,395.820000
5/31/2022 10:32:53 PM,5/31/2022 6:32:53 PM,PJM,466.400000
5/31/2022 10:33:08 PM,5/31/2022 6:33:08 PM,PJM,583.320000
5/31/2022 10:33:23 PM,5/31/2022 6:33:23 PM,PJM,615.820000
5/31/2022 10:33:38 PM,5/31/2022 6:33:38 PM,PJM,542.460000
5/31/2022 10:33:53 PM,5/31/2022 6:33:53 PM,PJM,536.930000
5/31/2022 10:34:08 PM,5/31/2022 6:34:08 PM,PJM,503.840000
5/31/2022 10:34:23 PM,5/31/2022 6:34:23 PM,PJM,370.160000
5/31/2022 10:34:38 PM,5/31/2022 6:34:38 PM,PJM,339.800000
5/31/2022 10:34:53 PM,5/31/2022 6:34:53 PM,PJM,418.060000
5/31/2022 10:35:08 PM,5/31/2022 6:35:08 PM,PJM,377.830000
5/31/2022 10:35:23 PM,5/31/2022 6:35:23 PM,PJM,367.030000
5/31/2022 10:35:38 PM,5/31/2022 6:35:38 PM,PJM,321.120000
5/31/2022 10:35:53 PM,5/31/2022 6:35:53 PM,PJM,232.560000
5/31/2022 10:36:08 PM,5/31/2022 6:36:08 PM,PJM,190.720000
5/31/2022 10:36:23 PM,5/31/2022 6:36:23 PM,PJM,73.100000
5/31/2022 10:36:38 PM,5/31/2022 6:36:38 PM,PJM,-4.000000
5/31/2022 10:36:53 PM,5/31/2022 6:36:53 PM,PJM,-18.090000
5/31/2022 10:37:08 PM,5/31/2022 6:37:08 PM,PJM,-118.080000
5/31/2022 10:37:23 PM,5/31/2022 6:37:23 PM,PJM,-162.810000
5/31/2022 10:37:38 PM,5/31/2022 6:37:38 PM,PJM,-258.090000
5/31/2022 10:37:53 PM,5/31/2022 6:37:53 PM,PJM,-253.460000
5/31/2022 10:38:08 PM,5/31/2022 6:38:08 PM,PJM,-232.620000
5/31/2022 10:38:23 PM,5/31/2022 6:38:23 PM,PJM,-257.320000
5/31/2022 10:38:38 PM,5/31/2022 6:38:38 PM,PJM,-274.690000
5/31/2022 10:38:53 PM,5/31/2022 6:38:53 PM,PJM,-208.860000
5/31/2022 10:39:08 PM,5/31/2022 6:39:08 PM,PJM,-227.030000
5/31/2022 10:39:23 PM,5/31/2022 6:39:23 PM,PJM,-205.150000
5/31/2022 10:39:38 PM,5/31/2022 6:39:38 PM,PJM,-221.640000
5/31/2022 10:39:53 PM,5/31/2022 6:39:53 PM,PJM,-127.960000
5/31/2022 10:40:08 PM,5/31/2022 6:40:08 PM,PJM,-95.260000
5/31/2022 10:40:23 PM,5/31/2022 6:40:23 PM,PJM,51.420000
5/31/2022 10:40:38 PM,5/31/2022 6:40:38 PM,PJM,43.670000
5/31/2022 10:40:53 PM,5/31/2022 6:40:53 PM,PJM,-68.110000
5/31/2022 10:41:08 PM,5/31/2022 6:41:08 PM,PJM,-73.610000
5/31/2022 10:41:23 PM,5/31/2022 6:41:23 PM,PJM,-67.430000
5/31/2022 10:41:38 PM,5/31/2022 6:41:38 PM,PJM,-45.470000
5/31/2022 10:41:53 PM,5/31/2022 6:41:53 PM,PJM,36.560000
5/31/2022 10:42:08 PM,5/31/2022 6:42:08 PM,PJM,101.590000
5/31/2022 10:42:23 PM,5/31/2022 6:42:23 PM,PJM,178.940000
5/31/2022 10:42:38 PM,5/31/2022 6:42:38 PM,PJM,110.920000
5/31/2022 10:42:53 PM,5/31/2022 6:42:53 PM,PJM,109.600000
5/31/2022 10:43:08 PM,5/31/2022 6:43:08 PM,PJM,87.460000
5/31/2022 10:43:23 PM,5/31/2022 6:43:23 PM,PJM,100.220000
5/31/2022 10:43:38 PM,5/31/2022 6:43:38 PM,PJM,138.270000
5/31/2022 10:43:53 PM,5/31/2022 6:43:53 PM,PJM,143.670000
5/31/2022 10:44:08 PM,5/31/2022 6:44:08 PM,PJM,204.180000
5/31/2022 10:44:23 PM,5/31/2022 6:44:23 PM,PJM,181.740000
5/31/2022 10:44:38 PM,5/31/2022 6:44:38 PM,PJM,80.950000
5/31/2022 10:44:53 PM,5/31/2022 6:44:53 PM,PJM,54.890000
5/31/2022 10:45:08 PM,5/31/2022 6:45:08 PM,PJM,139.770000
5/31/2022 10:45:23 PM,5/31/2022 6:45:23 PM,PJM,111.300000
5/31/2022 10:45:38 PM,5/31/2022 6:45:38 PM,PJM,48.740000
5/31/2022 10:45:53 PM,5/31/2022 6:45:53 PM,PJM,-2.170000
5/31/2022 10:46:08 PM,5/31/2022 6:46:08 PM,PJM,20.720000
5/31/2022 10:46:23 PM,5/31/2022 6:46:23 PM,PJM,93.200000
5/31/2022 10:46:38 PM,5/31/2022 6:46:38 PM,PJM,29.760000
5/31/2022 10:46:53 PM,5/31/2022 6:46:53 PM,PJM,-9.890000
5/31/2022 10:47:08 PM,5/31/2022 6:47:08 PM,PJM,-95.900000
5/31/2022 10:47:23 PM,5/31/2022 6:47:23 PM,PJM,-72.620000
5/31/2022 10:47:38 PM,5/31/2022 6:47:38 PM,PJM,-59.200000
5/31/2022 10:47:53 PM,5/31/2022 6:47:53 PM,PJM,46.820000
5/31/2022 10:48:08 PM,5/31/2022 6:48:08 PM,PJM,91.600000
5/31/2022 10:48:23 PM,5/31/2022 6:48:23 PM,PJM,108.050000
5/31/2022 10:48:38 PM,5/31/2022 6:48:38 PM,PJM,19.780000
5/31/2022 10:48:53 PM,5/31/2022 6:48:53 PM,PJM,-114.570000
5/31/2022 10:49:08 PM,5/31/2022 6:49:08 PM,PJM,-153.760000
5/31/2022 10:49:23 PM,5/31/2022 6:49:23 PM,PJM,-219.330000
5/31/2022 10:49:38 PM,5/31/2022 6:49:38 PM,PJM,-287.630000
5/31/2022 10:49:53 PM,5/31/2022 6:49:53 PM,PJM,-270.970000
5/31/2022 10:50:08 PM,5/31/2022 6:50:08 PM,PJM,-247.010000
5/31/2022 10:50:23 PM,5/31/2022 6:50:23 PM,PJM,-209.420000
5/31/2022 10:50:38 PM,5/31/2022 6:50:38 PM,PJM,-298.580000
5/31/2022 10:50:53 PM,5/31/2022 6:50:53 PM,PJM,-136.920000
5/31/2022 10:51:08 PM,5/31/2022 6:51:08 PM,PJM,-160.180000
5/31/2022 10:51:23 PM,5/31/2022 6:51:23 PM,PJM,-97.800000
5/31/2022 10:51:38 PM,5/31/2022 6:51:38 PM,PJM,-167.410000
5/31/2022 10:51:53 PM,5/31/2022 6:51:53 PM,PJM,-149.530000
5/31/2022 10:52:08 PM,5/31/2022 6:52:08 PM,PJM,-85.360000
5/31/2022 10:52:23 PM,5/31/2022 6:52:23 PM,PJM,-93.730000
5/31/2022 10:52:38 PM,5/31/2022 6:52:38 PM,PJM,-15.370000
5/31/2022 10:52:53 PM,5/31/2022 6:52:53 PM,PJM,70.090000
5/31/2022 10:53:08 PM,5/31/2022 6:53:08 PM,PJM,12.230000
5/31/2022 10:53:23 PM,5/31/2022 6:53:23 PM,PJM,38.150000
5/31/2022 10:53:38 PM,5/31/2022 6:53:38 PM,PJM,14.970000
5/31/2022 10:53:53 PM,5/31/2022 6:53:53 PM,PJM,18.260000
5/31/2022 10:54:08 PM,5/31/2022 6:54:08 PM,PJM,-102.060000
5/31/2022 10:54:23 PM,5/31/2022 6:54:23 PM,PJM,-106.890000
5/31/2022 10:54:38 PM,5/31/2022 6:54:38 PM,PJM,-44.090000
5/31/2022 10:54:53 PM,5/31/2022 6:54:53 PM,PJM,-58.360000
5/31/2022 10:55:08 PM,5/31/2022 6:55:08 PM,PJM,-128.070000
5/31/2022 10:55:23 PM,5/31/2022 6:55:23 PM,PJM,-56.970000
5/31/2022 10:55:38 PM,5/31/2022 6:55:38 PM,PJM,-95.140000
5/31/2022 10:55:53 PM,5/31/2022 6:55:53 PM,PJM,-59.420000
5/31/2022 10:56:08 PM,5/31/2022 6:56:08 PM,PJM,-84.250000
5/31/2022 10:56:23 PM,5/31/2022 6:56:23 PM,PJM,24.950000
5/31/2022 10:56:38 PM,5/31/2022 6:56:38 PM,PJM,116.390000
5/31/2022 10:56:53 PM,5/31/2022 6:56:53 PM,PJM,214.640000
5/31/2022 10:57:08 PM,5/31/2022 6:57:08 PM,PJM,186.110000
5/31/2022 10:57:23 PM,5/31/2022 6:57:23 PM,PJM,208.090000
5/31/2022 10:57:38 PM,5/31/2022 6:57:38 PM,PJM,157.630000
5/31/2022 10:57:53 PM,5/31/2022 6:57:53 PM,PJM,145.410000
5/31/2022 10:58:08 PM,5/31/2022 6:58:08 PM,PJM,104.180000
5/31/2022 10:58:23 PM,5/31/2022 6:58:23 PM,PJM,69.720000
5/31/2022 10:58:38 PM,5/31/2022 6:58:38 PM,PJM,30.770000
5/31/2022 10:58:53 PM,5/31/2022 6:58:53 PM,PJM,-29.090000
5/31/2022 10:59:08 PM,5/31/2022 6:59:08 PM,PJM,-87.920000
5/31/2022 10:59:23 PM,5/31/2022 6:59:23 PM,PJM,-60.660000
5/31/2022 10:59:38 PM,5/31/2022 6:59:38 PM,PJM,-46.280000
5/31/2022 10:59:53 PM,5/31/2022 6:59:53 PM,PJM,46.880000
5/31/2022 11:00:08 PM,5/31/2022 7:00:08 PM,PJM,135.340000
5/31/2022 11:00:23 PM,5/31/2022 7:00:23 PM,PJM,89.410000
5/31/2022 11:00:38 PM,5/31/2022 7:00:38 PM,PJM,32.500000
5/31/2022 11:00:53 PM,5/31/2022 7:00:53 PM,PJM,13.290000
5/31/2022 11:01:08 PM,5/31/2022 7:01:08 PM,PJM,-82.160000
5/31/2022 11:01:23 PM,5/31/2022 7:01:23 PM,PJM,-70.690000
5/31/2022 11:01:38 PM,5/31/2022 7:01:38 PM,PJM,-15.320000
5/31/2022 11:01:53 PM,5/31/2022 7:01:53 PM,PJM,39.700000
5/31/2022 11:02:08 PM,5/31/2022 7:02:08 PM,PJM,29.770000
5/31/2022 11:02:23 PM,5/31/2022 7:02:23 PM,PJM,102.180000
5/31/2022 11:02:38 PM,5/31/2022 7:02:38 PM,PJM,76.890000
5/31/2022 11:02:53 PM,5/31/2022 7:02:53 PM,PJM,43.760000
5/31/2022 11:03:08 PM,5/31/2022 7:03:08 PM,PJM,79.240000
5/31/2022 11:03:23 PM,5/31/2022 7:03:23 PM,PJM,-4.270000
5/31/2022 11:03:38 PM,5/31/2022 7:03:38 PM,PJM,-15.590000
5/31/2022 11:03:53 PM,5/31/2022 7:03:53 PM,PJM,11.830000
5/31/2022 11:04:08 PM,5/31/2022 7:04:08 PM,PJM,21.760000
5/31/2022 11:04:23 PM,5/31/2022 7:04:23 PM,PJM,51.180000
5/31/2022 11:04:38 PM,5/31/2022 7:04:38 PM,PJM,22.840000
5/31/2022 11:04:53 PM,5/31/2022 7:04:53 PM,PJM,9.280000
5/31/2022 11:05:08 PM,5/31/2022 7:05:08 PM,PJM,-9.030000
5/31/2022 11:05:23 PM,5/31/2022 7:05:23 PM,PJM,15.220000
5/31/2022 11:05:38 PM,5/31/2022 7:05:38 PM,PJM,-35.620000
5/31/2022 11:05:53 PM,5/31/2022 7:05:53 PM,PJM,19.960000
5/31/2022 11:06:08 PM,5/31/2022 7:06:08 PM,PJM,65.140000
5/31/2022 11:06:23 PM,5/31/2022 7:06:23 PM,PJM,85.140000
5/31/2022 11:06:38 PM,5/31/2022 7:06:38 PM,PJM,163.720000
5/31/2022 11:06:53 PM,5/31/2022 7:06:53 PM,PJM,397.520000
5/31/2022 11:07:08 PM,5/31/2022 7:07:08 PM,PJM,417.400000
5/31/2022 11:07:23 PM,5/31/2022 7:07:23 PM,PJM,546.280000
5/31/2022 11:07:38 PM,5/31/2022 7:07:38 PM,PJM,514.250000
5/31/2022 11:07:53 PM,5/31/2022 7:07:53 PM,PJM,527.860000
5/31/2022 11:08:08 PM,5/31/2022 7:08:08 PM,PJM,593.520000
5/31/2022 11:08:23 PM,5/31/2022 7:08:23 PM,PJM,458.550000
5/31/2022 11:08:38 PM,5/31/2022 7:08:38 PM,PJM,404.830000
5/31/2022 11:08:53 PM,5/31/2022 7:08:53 PM,PJM,389.840000
5/31/2022 11:09:08 PM,5/31/2022 7:09:08 PM,PJM,382.010000
5/31/2022 11:09:23 PM,5/31/2022 7:09:23 PM,PJM,446.070000
5/31/2022 11:09:38 PM,5/31/2022 7:09:38 PM,PJM,461.220000
5/31/2022 11:09:53 PM,5/31/2022 7:09:53 PM,PJM,397.160000
5/31/2022 11:10:08 PM,5/31/2022 7:10:08 PM,PJM,412.600000
5/31/2022 11:10:23 PM,5/31/2022 7:10:23 PM,PJM,341.150000
5/31/2022 11:10:38 PM,5/31/2022 7:10:38 PM,PJM,460.340000
5/31/2022 11:10:53 PM,5/31/2022 7:10:53 PM,PJM,415.760000
5/31/2022 11:11:08 PM,5/31/2022 7:11:08 PM,PJM,296.640000
5/31/2022 11:11:23 PM,5/31/2022 7:11:23 PM,PJM,265.760000
5/31/2022 11:11:38 PM,5/31/2022 7:11:38 PM,PJM,194.480000
5/31/2022 11:11:53 PM,5/31/2022 7:11:53 PM,PJM,167.990000
5/31/2022 11:12:08 PM,5/31/2022 7:12:08 PM,PJM,230.950000
5/31/2022 11:12:23 PM,5/31/2022 7:12:23 PM,PJM,268.680000
5/31/2022 11:12:38 PM,5/31/2022 7:12:38 PM,PJM,274.350000
5/31/2022 11:12:53 PM,5/31/2022 7:12:53 PM,PJM,299.270000
5/31/2022 11:13:08 PM,5/31/2022 7:13:08 PM,PJM,279.570000
5/31/2022 11:13:23 PM,5/31/2022 7:13:23 PM,PJM,259.920000
5/31/2022 11:13:38 PM,5/31/2022 7:13:38 PM,PJM,276.470000
5/31/2022 11:13:53 PM,5/31/2022 7:13:53 PM,PJM,245.800000
5/31/2022 11:14:08 PM,5/31/2022 7:14:08 PM,PJM,232.290000
5/31/2022 11:14:23 PM,5/31/2022 7:14:23 PM,PJM,210.110000
5/31/2022 11:14:38 PM,5/31/2022 7:14:38 PM,PJM,170.060000
5/31/2022 11:14:53 PM,5/31/2022 7:14:53 PM,PJM,180.110000
5/31/2022 11:15:08 PM,5/31/2022 7:15:08 PM,PJM,116.070000
5/31/2022 11:15:23 PM,5/31/2022 7:15:23 PM,PJM,44.540000
5/31/2022 11:15:38 PM,5/31/2022 7:15:38 PM,PJM,134.710000
5/31/2022 11:15:53 PM,5/31/2022 7:15:53 PM,PJM,269.090000
5/31/2022 11:16:08 PM,5/31/2022 7:16:08 PM,PJM,224.810000
5/31/2022 11:16:23 PM,5/31/2022 7:16:23 PM,PJM,266.930000
5/31/2022 11:16:38 PM,5/31/2022 7:16:38 PM,PJM,281.660000
5/31/2022 11:16:53 PM,5/31/2022 7:16:53 PM,PJM,264.910000
5/31/2022 11:17:08 PM,5/31/2022 7:17:08 PM,PJM,175.350000
5/31/2022 11:17:23 PM,5/31/2022 7:17:23 PM,PJM,157.550000
5/31/2022 11:17:38 PM,5/31/2022 7:17:38 PM,PJM,192.890000
5/31/2022 11:17:53 PM,5/31/2022 7:17:53 PM,PJM,279.950000
5/31/2022 11:18:08 PM,5/31/2022 7:18:08 PM,PJM,296.130000
5/31/2022 11:18:23 PM,5/31/2022 7:18:23 PM,PJM,317.860000
5/31/2022 11:18:38 PM,5/31/2022 7:18:38 PM,PJM,269.610000
5/31/2022 11:18:53 PM,5/31/2022 7:18:53 PM,PJM,242.760000
5/31/2022 11:19:08 PM,5/31/2022 7:19:08 PM,PJM,203.110000
5/31/2022 11:19:23 PM,5/31/2022 7:19:23 PM,PJM,226.620000
5/31/2022 11:19:38 PM,5/31/2022 7:19:38 PM,PJM,228.200000
5/31/2022 11:19:53 PM,5/31/2022 7:19:53 PM,PJM,201.310000
5/31/2022 11:20:08 PM,5/31/2022 7:20:08 PM,PJM,180.570000
5/31/2022 11:20:23 PM,5/31/2022 7:20:23 PM,PJM,166.210000
5/31/2022 11:20:38 PM,5/31/2022 7:20:38 PM,PJM,272.110000
5/31/2022 11:20:53 PM,5/31/2022 7:20:53 PM,PJM,338.420000
5/31/2022 11:21:08 PM,5/31/2022 7:21:08 PM,PJM,235.650000
5/31/2022 11:21:23 PM,5/31/2022 7:21:23 PM,PJM,179.050000
5/31/2022 11:21:38 PM,5/31/2022 7:21:38 PM,PJM,97.110000
5/31/2022 11:21:53 PM,5/31/2022 7:21:53 PM,PJM,155.990000
5/31/2022 11:22:08 PM,5/31/2022 7:22:08 PM,PJM,228.370000
5/31/2022 11:22:23 PM,5/31/2022 7:22:23 PM,PJM,210.120000
5/31/2022 11:22:38 PM,5/31/2022 7:22:38 PM,PJM,265.650000
5/31/2022 11:22:53 PM,5/31/2022 7:22:53 PM,PJM,193.010000
5/31/2022 11:23:08 PM,5/31/2022 7:23:08 PM,PJM,193.740000
5/31/2022 11:23:23 PM,5/31/2022 7:23:23 PM,PJM,213.580000
5/31/2022 11:23:38 PM,5/31/2022 7:23:38 PM,PJM,224.690000
5/31/2022 11:23:53 PM,5/31/2022 7:23:53 PM,PJM,237.970000
5/31/2022 11:24:08 PM,5/31/2022 7:24:08 PM,PJM,192.480000
5/31/2022 11:24:23 PM,5/31/2022 7:24:23 PM,PJM,191.590000
5/31/2022 11:24:38 PM,5/31/2022 7:24:38 PM,PJM,213.930000
5/31/2022 11:24:53 PM,5/31/2022 7:24:53 PM,PJM,296.160000
5/31/2022 11:25:23 PM,5/31/2022 7:25:23 PM,PJM,184.790000
5/31/2022 11:25:08 PM,5/31/2022 7:25:08 PM,PJM,299.560000
5/31/2022 11:25:38 PM,5/31/2022 7:25:38 PM,PJM,94.240000
5/31/2022 11:25:53 PM,5/31/2022 7:25:53 PM,PJM,86.820000
5/31/2022 11:26:08 PM,5/31/2022 7:26:08 PM,PJM,234.060000
5/31/2022 11:26:23 PM,5/31/2022 7:26:23 PM,PJM,383.900000
5/31/2022 11:26:38 PM,5/31/2022 7:26:38 PM,PJM,344.000000
5/31/2022 11:26:53 PM,5/31/2022 7:26:53 PM,PJM,295.270000
5/31/2022 11:27:08 PM,5/31/2022 7:27:08 PM,PJM,179.370000
5/31/2022 11:27:23 PM,5/31/2022 7:27:23 PM,PJM,127.680000
5/31/2022 11:27:38 PM,5/31/2022 7:27:38 PM,PJM,17.500000
5/31/2022 11:27:53 PM,5/31/2022 7:27:53 PM,PJM,-13.730000
5/31/2022 11:28:08 PM,5/31/2022 7:28:08 PM,PJM,-19.310000
5/31/2022 11:28:23 PM,5/31/2022 7:28:23 PM,PJM,-52.700000
5/31/2022 11:28:38 PM,5/31/2022 7:28:38 PM,PJM,32.070000
5/31/2022 11:28:53 PM,5/31/2022 7:28:53 PM,PJM,-49.770000
5/31/2022 11:29:08 PM,5/31/2022 7:29:08 PM,PJM,33.310000
5/31/2022 11:29:23 PM,5/31/2022 7:29:23 PM,PJM,133.860000
5/31/2022 11:29:38 PM,5/31/2022 7:29:38 PM,PJM,148.490000
5/31/2022 11:29:53 PM,5/31/2022 7:29:53 PM,PJM,42.010000
5/31/2022 11:30:08 PM,5/31/2022 7:30:08 PM,PJM,73.360000
5/31/2022 11:30:23 PM,5/31/2022 7:30:23 PM,PJM,54.900000
5/31/2022 11:30:38 PM,5/31/2022 7:30:38 PM,PJM,5.110000
5/31/2022 11:30:53 PM,5/31/2022 7:30:53 PM,PJM,-67.550000
5/31/2022 11:31:08 PM,5/31/2022 7:31:08 PM,PJM,-62.850000
5/31/2022 11:31:23 PM,5/31/2022 7:31:23 PM,PJM,1.280000
5/31/2022 11:31:38 PM,5/31/2022 7:31:38 PM,PJM,82.810000
5/31/2022 11:31:53 PM,5/31/2022 7:31:53 PM,PJM,154.550000
5/31/2022 11:32:08 PM,5/31/2022 7:32:08 PM,PJM,115.850000
5/31/2022 11:32:23 PM,5/31/2022 7:32:23 PM,PJM,87.110000
5/31/2022 11:32:38 PM,5/31/2022 7:32:38 PM,PJM,144.840000
5/31/2022 11:32:53 PM,5/31/2022 7:32:53 PM,PJM,106.540000
5/31/2022 11:33:08 PM,5/31/2022 7:33:08 PM,PJM,112.710000
5/31/2022 11:33:23 PM,5/31/2022 7:33:23 PM,PJM,122.790000
5/31/2022 11:33:38 PM,5/31/2022 7:33:38 PM,PJM,153.020000
5/31/2022 11:33:53 PM,5/31/2022 7:33:53 PM,PJM,132.170000
5/31/2022 11:34:08 PM,5/31/2022 7:34:08 PM,PJM,195.100000
5/31/2022 11:34:23 PM,5/31/2022 7:34:23 PM,PJM,175.410000
5/31/2022 11:34:38 PM,5/31/2022 7:34:38 PM,PJM,248.890000
5/31/2022 11:34:53 PM,5/31/2022 7:34:53 PM,PJM,315.300000
5/31/2022 11:35:08 PM,5/31/2022 7:35:08 PM,PJM,320.940000
5/31/2022 11:35:23 PM,5/31/2022 7:35:23 PM,PJM,327.660000
5/31/2022 11:35:38 PM,5/31/2022 7:35:38 PM,PJM,290.590000
5/31/2022 11:35:53 PM,5/31/2022 7:35:53 PM,PJM,291.770000
5/31/2022 11:36:08 PM,5/31/2022 7:36:08 PM,PJM,280.410000
5/31/2022 11:36:23 PM,5/31/2022 7:36:23 PM,PJM,194.510000
5/31/2022 11:36:38 PM,5/31/2022 7:36:38 PM,PJM,159.670000
5/31/2022 11:36:53 PM,5/31/2022 7:36:53 PM,PJM,256.820000
5/31/2022 11:37:08 PM,5/31/2022 7:37:08 PM,PJM,290.970000
5/31/2022 11:37:23 PM,5/31/2022 7:37:23 PM,PJM,312.070000
5/31/2022 11:37:38 PM,5/31/2022 7:37:38 PM,PJM,372.430000
5/31/2022 11:37:53 PM,5/31/2022 7:37:53 PM,PJM,474.150000
5/31/2022 11:38:08 PM,5/31/2022 7:38:08 PM,PJM,421.840000
5/31/2022 11:38:23 PM,5/31/2022 7:38:23 PM,PJM,515.470000
