time,agc,Pr,Prc
10.02444444444437,-0.0,0.0,-0.0077003800074385564
10.024722222222147,-0.0,0.0,-0.0077003800074385564
10.024999999999924,-0.0,0.0,-0.0077003800074385564
10.025277777777701,-0.0,0.0,-0.0077003800074385564
10.025555555555478,-0.0,0.0,-0.0077003800074385564
10.025833333333255,-0.0,0.0,-0.0077003800074385564
10.026111111111032,-0.0,0.0,-0.0077003800074385564
10.026388888888809,-0.0,0.0,-0.0077003800074385564
10.026666666666586,-0.0,0.0,-0.0077003800074385564
10.026944444444363,-0.0,0.0,-0.0077003800074385564
10.02722222222214,-0.0,0.0,-0.0077003800074385564
10.027499999999916,-0.0,0.0,-0.0077003800074385564
