Time [s],omega GENROU 1,omega GENROU 2,omega GENROU 3,omega GENROU 4,omega GENROU 5
2.343343333333365663e+01,1.000000013867071713e+00,1.000000022626485352e+00,1.000000020434328674e+00,1.000000021318995014e+00,1.000000022182066850e+00
2.346676666666699163e+01,1.000000013419980460e+00,1.000000022454852200e+00,1.000000020242505672e+00,1.000000021020166274e+00,1.000000021957123675e+00
2.350010000000032662e+01,1.000000012978783825e+00,1.000000022284310175e+00,1.000000020052388860e+00,1.000000020888642371e+00,1.000000021734101407e+00
2.353343333333366161e+01,1.000000012541814032e+00,1.000000022113808340e+00,1.000000019862845813e+00,1.000000020594068006e+00,1.000000021511791903e+00
2.356676666666699660e+01,1.000000012110672465e+00,1.000000021944463802e+00,1.000000019674975427e+00,1.000000020463328587e+00,1.000000021291381991e+00
2.360010000000033159e+01,1.000000011683708667e+00,1.000000021775234949e+00,1.000000019487689462e+00,1.000000020172796544e+00,1.000000021071683731e+00
2.363343333333366658e+01,1.000000011262485167e+00,1.000000021607208689e+00,1.000000019302062171e+00,1.000000020042686844e+00,1.000000020853861082e+00
2.366676666666700157e+01,1.000000010845387255e+00,1.000000021439360509e+00,1.000000019117013972e+00,1.000000019756039027e+00,1.000000020636749642e+00
2.370010000000033656e+01,1.000000010433945041e+00,1.000000021272747119e+00,1.000000018933584700e+00,1.000000019626478442e+00,1.000000020421493385e+00
2.373343333333367156e+01,1.000000010026574015e+00,1.000000021106354220e+00,1.000000018750712538e+00,1.000000019343638469e+00,1.000000020206954998e+00
2.376676666666700655e+01,1.000000009624767872e+00,1.000000020941203660e+00,1.000000018569415561e+00,1.000000019214623670e+00,1.000000019994258027e+00
2.380010000000034154e+01,1.000000009226970965e+00,1.000000020776289800e+00,1.000000018388654155e+00,1.000000018935589985e+00,1.000000019782292249e+00
2.383343333333367653e+01,1.000000008834642573e+00,1.000000020612601848e+00,1.000000018209425301e+00,1.000000018807186697e+00,1.000000019572161447e+00
2.386676666666701152e+01,1.000000008446256583e+00,1.000000020449144378e+00,1.000000018030712923e+00,1.000000018532019253e+00,1.000000019362781378e+00
2.390010000000034651e+01,1.000000008063244072e+00,1.000000020286879288e+00,1.000000017853487133e+00,1.000000018404350488e+00,1.000000019155227182e+00
2.393343333333368150e+01,1.000000007684112235e+00,1.000000020124825140e+00,1.000000017676767827e+00,1.000000018133152091e+00,1.000000018948440150e+00
2.396676666666701649e+01,1.000000007310258843e+00,1.000000019963916298e+00,1.000000017501511129e+00,1.000000018006454772e+00,1.000000018743471442e+00
2.400010000000035149e+01,1.000000006940237718e+00,1.000000019803193085e+00,1.000000017326764024e+00,1.000000017739491875e+00,1.000000018539291435e+00
2.403343333333368648e+01,1.000000006575407108e+00,1.000000019643565885e+00,1.000000017153473308e+00,1.000000017614096404e+00,1.000000018336929308e+00
2.406676666666702147e+01,1.000000006214319503e+00,1.000000019484080349e+00,1.000000016980754136e+00,1.000000017351503789e+00,1.000000018135368540e+00
2.410010000000035646e+01,1.000000005858348695e+00,1.000000019325657741e+00,1.000000016809437620e+00,1.000000017227416604e+00,1.000000017935633645e+00
2.413343333333369145e+01,1.000000005506066714e+00,1.000000019167361254e+00,1.000000016638673550e+00,1.000000016969145422e+00,1.000000017736724311e+00
2.416676666666702644e+01,1.000000005158815597e+00,1.000000019010091279e+00,1.000000016469307917e+00,1.000000016846379181e+00,1.000000017539635744e+00
2.420010000000036143e+01,1.000000004815232435e+00,1.000000018852954753e+00,1.000000016300475636e+00,1.000000016592497154e+00,1.000000017343399161e+00
2.423343333333369642e+01,1.000000004476598203e+00,1.000000018696819870e+00,1.000000016133101965e+00,1.000000016471185971e+00,1.000000017148964471e+00
2.426676666666703142e+01,1.000000004141587073e+00,1.000000018540829094e+00,1.000000015966325595e+00,1.000000016221657795e+00,1.000000016955386206e+00
2.430010000000036641e+01,1.000000003811464699e+00,1.000000018385847955e+00,1.000000015801020714e+00,1.000000016101713518e+00,1.000000016763598953e+00
2.433343333333370140e+01,1.000000003484943445e+00,1.000000018231051557e+00,1.000000015636315354e+00,1.000000015856394864e+00,1.000000016572681227e+00
2.436676666666703639e+01,1.000000003163248108e+00,1.000000018077285668e+00,1.000000015473078596e+00,1.000000015737722459e+00,1.000000016383542745e+00
2.440010000000037138e+01,1.000000002845107927e+00,1.000000017923743156e+00,1.000000015310476220e+00,1.000000015496465000e+00,1.000000016195279340e+00
2.443343333333370637e+01,1.000000002531716836e+00,1.000000017771254246e+00,1.000000015149361765e+00,1.000000015378947005e+00,1.000000016008775194e+00
2.446676666666704136e+01,1.000000002221825834e+00,1.000000017619030235e+00,1.000000014988929875e+00,1.000000015141582654e+00,1.000000015823140798e+00
2.450010000000037635e+01,1.000000001916608650e+00,1.000000017467889579e+00,1.000000014829993455e+00,1.000000015025094280e+00,1.000000015639238793e+00
2.453343333333371135e+01,1.000000001614850920e+00,1.000000017317066225e+00,1.000000014671744264e+00,1.000000014791477376e+00,1.000000015456201652e+00
2.456676666666704634e+01,1.000000001317700615e+00,1.000000017167362198e+00,1.000000014514930591e+00,1.000000014675934690e+00,1.000000015274872478e+00
2.460010000000038133e+01,1.000000001023966911e+00,1.000000017018022769e+00,1.000000014358785050e+00,1.000000014445964425e+00,1.000000015094402839e+00
2.463343333333371632e+01,1.000000000734764027e+00,1.000000016869824204e+00,1.000000014204049492e+00,1.000000014331318354e+00,1.000000014915614299e+00
2.466676666666705131e+01,1.000000000448925563e+00,1.000000016722023100e+00,1.000000014049979624e+00,1.000000014104928336e+00,1.000000014737678411e+00
2.470010000000038630e+01,1.000000000167538872e+00,1.000000016575370188e+00,1.000000013897335949e+00,1.000000013991166226e+00,1.000000014561396533e+00
2.473343333333372129e+01,9.999999998894650854e-01,1.000000016429135608e+00,1.000000013745366401e+00,1.000000013768330476e+00,1.000000014385961977e+00
2.476676666666705628e+01,9.999999996157685755e-01,1.000000016284047666e+00,1.000000013594802395e+00,1.000000013655484965e+00,1.000000014212159005e+00
2.480010000000039128e+01,9.999999993453351221e-01,1.000000016139387160e+00,1.000000013444903191e+00,1.000000013436220803e+00,1.000000014039202467e+00
2.483343333333372627e+01,9.999999990792017845e-01,1.000000015995858416e+00,1.000000013296381551e+00,1.000000013324358950e+00,1.000000013867859749e+00
2.486676666666706126e+01,9.999999988162781017e-01,1.000000015852753332e+00,1.000000013148514277e+00,1.000000013108709451e+00,1.000000013697366796e+00
2.490010000000039625e+01,9.999999985575755979e-01,1.000000015710755141e+00,1.000000013001997701e+00,1.000000012997917409e+00,1.000000013528473675e+00
2.493343333333373124e+01,9.999999983020292360e-01,1.000000015569168621e+00,1.000000012856126608e+00,1.000000012785936532e+00,1.000000013360437423e+00
2.496676666666706623e+01,9.999999980506270036e-01,1.000000015428658795e+00,1.000000012711582231e+00,1.000000012676305117e+00,1.000000013193990789e+00
2.500010000000040122e+01,9.999999978023295100e-01,1.000000015288545985e+00,1.000000012567678009e+00,1.000000012468042376e+00,1.000000013028410795e+00
2.503343333333373621e+01,9.999999975581013167e-01,1.000000015149479227e+00,1.000000012425080964e+00,1.000000012359651969e+00,1.000000012864412646e+00
2.506676666666707121e+01,9.999999973169281242e-01,1.000000015010794829e+00,1.000000012283144946e+00,1.000000012155137785e+00,1.000000012701291574e+00
2.510010000000040620e+01,9.999999970797521787e-01,1.000000014873130949e+00,1.000000012142489902e+00,1.000000012048046338e+00,1.000000012539745242e+00
2.513343333333374119e+01,9.999999968455857147e-01,1.000000014735842768e+00,1.000000012002489447e+00,1.000000011847287817e+00,1.000000012379087089e+00
2.516676666666707618e+01,9.999999966153462205e-01,1.000000014599555120e+00,1.000000011863756422e+00,1.000000011741525530e+00,1.000000012219995460e+00
2.520010000000041117e+01,9.999999963880716880e-01,1.000000014463645615e+00,1.000000011725666216e+00,1.000000011544499579e+00,1.000000012061795562e+00
2.523343333333374616e+01,9.999999961646542923e-01,1.000000014328723541e+00,1.000000011588850546e+00,1.000000011440066006e+00,1.000000011905151087e+00
2.526676666666708115e+01,9.999999959441554509e-01,1.000000014194186715e+00,1.000000011452699900e+00,1.000000011246713116e+00,1.000000011749403228e+00
2.530010000000041614e+01,9.999999957274461337e-01,1.000000014060634435e+00,1.000000011317823345e+00,1.000000011143576728e+00,1.000000011595198579e+00
2.533343333333375114e+01,9.999999955136126273e-01,1.000000013927484055e+00,1.000000011183623361e+00,1.000000010953816298e+00,1.000000011441894543e+00
2.536676666666708613e+01,9.999999953035030309e-01,1.000000013795322662e+00,1.000000011050691917e+00,1.000000010851926691e+00,1.000000011290119506e+00
2.540010000000042112e+01,9.999999950962278339e-01,1.000000013663586262e+00,1.000000010918449034e+00,1.000000010665666794e+00,1.000000011139239975e+00
2.543343333333375611e+01,9.999999948926108218e-01,1.000000013532847731e+00,1.000000010787469584e+00,1.000000010564965569e+00,1.000000010989871013e+00
2.546676666666709110e+01,9.999999946917850213e-01,1.000000013402558841e+00,1.000000010657187355e+00,1.000000010382108284e+00,1.000000010841394449e+00
2.550010000000042609e+01,9.999999944945516805e-01,1.000000013273277810e+00,1.000000010528159899e+00,1.000000010382108284e+00,1.000000010694408248e+00
2.553343333333376108e+01,9.999999943005615233e-01,1.000000013144793254e+00,1.000000010400161177e+00,1.000000010200576162e+00,1.000000010548663942e+00
2.556676666666709608e+01,9.999999941109748436e-01,1.000000013017900979e+00,1.000000010274003204e+00,1.000000010097611858e+00,1.000000010405024176e+00
2.560010000000043107e+01,9.999999939251199566e-01,1.000000012892209078e+00,1.000000010149303398e+00,1.000000009912487720e+00,1.000000010263048855e+00
2.563343333333376606e+01,9.999999937437747954e-01,1.000000012768313518e+00,1.000000010026676378e+00,1.000000009802996637e+00,1.000000010123371696e+00
2.566676666666710105e+01,9.999999935655908834e-01,1.000000012645424041e+00,1.000000009905301690e+00,1.000000009614635976e+00,1.000000009985085425e+00
2.570010000000043604e+01,9.999999933908498839e-01,1.000000012523826420e+00,1.000000009785425137e+00,1.000000009502220788e+00,1.000000009848451610e+00
2.573343333333377103e+01,9.999999932184856499e-01,1.000000012402874283e+00,1.000000009666325074e+00,1.000000009315341387e+00,1.000000009712708193e+00
2.576676666666710602e+01,9.999999930490280908e-01,1.000000012282938666e+00,1.000000009548326352e+00,1.000000009203611873e+00,1.000000009578232651e+00
2.580010000000044101e+01,9.999999928815447303e-01,1.000000012163387852e+00,1.000000009430757730e+00,1.000000009021182468e+00,1.000000009444333759e+00
2.583343333333377601e+01,9.999999927165831304e-01,1.000000012044552022e+00,1.000000009313945393e+00,1.000000008912992344e+00,1.000000009311390770e+00
2.586676666666711100e+01,9.999999925532957468e-01,1.000000011925822552e+00,1.000000009197267614e+00,1.000000008737691681e+00,1.000000009178775073e+00
2.590010000000044599e+01,9.999999923923180711e-01,1.000000011807558487e+00,1.000000009081095653e+00,1.000000008635395066e+00,1.000000009046914773e+00
2.593343333333378098e+01,9.999999922329551039e-01,1.000000011689218260e+00,1.000000008964896159e+00,1.000000008468892476e+00,1.000000008915270744e+00
2.596676666666711597e+01,9.999999920759377048e-01,1.000000011571192671e+00,1.000000008849099231e+00,1.000000008468892476e+00,1.000000008784323491e+00
2.600010000000045096e+01,9.999999919211595145e-01,1.000000011453306969e+00,1.000000008733569645e+00,1.000000008309706034e+00,1.000000008653944450e+00
2.603343333333378595e+01,9.999999917697665053e-01,1.000000011336230843e+00,1.000000008619049030e+00,1.000000008309706034e+00,1.000000008524918327e+00
2.606676666666712094e+01,9.999999916218534901e-01,1.000000011219973395e+00,1.000000008505620430e+00,1.000000008150701669e+00,1.000000008397304185e+00
2.610010000000045594e+01,9.999999914785864252e-01,1.000000011105308451e+00,1.000000008394146489e+00,1.000000008150701669e+00,1.000000008271972218e+00
2.613343333333379093e+01,9.999999913395882789e-01,1.000000010992057486e+00,1.000000008284505082e+00,1.000000007984271022e+00,1.000000008148715924e+00
2.616676666666712592e+01,9.999999912055773654e-01,1.000000010880827794e+00,1.000000008177341027e+00,1.000000007875357699e+00,1.000000008028153475e+00
2.620010000000046091e+01,9.999999910754243659e-01,1.000000010771050052e+00,1.000000008072063240e+00,1.000000007699577420e+00,1.000000007909575661e+00
2.623343333333379590e+01,9.999999909492434114e-01,1.000000010662991379e+00,1.000000007968897320e+00,1.000000007581310246e+00,1.000000007793174106e+00
2.626676666666713089e+01,9.999999908255239323e-01,1.000000010555845531e+00,1.000000007866930218e+00,1.000000007401647739e+00,1.000000007677940728e+00
2.630010000000046588e+01,9.999999907041130509e-01,1.000000010449661358e+00,1.000000007766111976e+00,1.000000007281551806e+00,1.000000007563829563e+00
2.633343333333380087e+01,9.999999905838699021e-01,1.000000010343788270e+00,1.000000007665663659e+00,1.000000007105904754e+00,1.000000007450046136e+00
2.636676666666713587e+01,9.999999904649582438e-01,1.000000010238375037e+00,1.000000007565646332e+00,1.000000006990563461e+00,1.000000007336710794e+00
2.640010000000047086e+01,9.999999903464948936e-01,1.000000010132820139e+00,1.000000007465388752e+00,1.000000006824891541e+00,1.000000007223177168e+00
2.643343333333380585e+01,9.999999902288241316e-01,1.000000010027285224e+00,1.000000007365026367e+00,1.000000006719470313e+00,1.000000007109664635e+00
2.646676666666714084e+01,9.999999901113222345e-01,1.000000009921244271e+00,1.000000007264018720e+00,1.000000006567527411e+00,1.000000006995668489e+00
2.650010000000047583e+01,9.999999899945689608e-01,1.000000009814929536e+00,1.000000007162620941e+00,1.000000006567527411e+00,1.000000006881540004e+00
2.653343333333381082e+01,9.999999898786717800e-01,1.000000009708223114e+00,1.000000007060754648e+00,1.000000006428952926e+00,1.000000006767253868e+00
2.656676666666714581e+01,9.999999897647546820e-01,1.000000009601671458e+00,1.000000006959050891e+00,1.000000006428952926e+00,1.000000006653529949e+00
2.660010000000048080e+01,9.999999896531949206e-01,1.000000009495349840e+00,1.000000006857688639e+00,1.000000006296657418e+00,1.000000006540565645e+00
2.663343333333381580e+01,9.999999895451938681e-01,1.000000009389926614e+00,1.000000006757465032e+00,1.000000006296657418e+00,1.000000006429184296e+00
2.666676666666715079e+01,9.999999894406716994e-01,1.000000009285312297e+00,1.000000006757465032e+00,1.000000006162493182e+00,1.000000006319329726e+00
2.670010000000048578e+01,9.999999894406716994e-01,1.000000009182443694e+00,1.000000006757465032e+00,1.000000006162493182e+00,1.000000006211828829e+00
2.673343333333382077e+01,9.999999894406716994e-01,1.000000009182443694e+00,1.000000006655592744e+00,1.000000006023125110e+00,1.000000006107298445e+00
2.676676666666715576e+01,9.999999894406716994e-01,1.000000009182443694e+00,1.000000006550563425e+00,1.000000006023125110e+00,1.000000006107298445e+00
2.680010000000049075e+01,9.999999893401735340e-01,1.000000009182443694e+00,1.000000006443114042e+00,1.000000005881771070e+00,1.000000006107298445e+00
2.683343333333382574e+01,9.999999892352687825e-01,1.000000009182443694e+00,1.000000006337012692e+00,1.000000005881771070e+00,1.000000006107298445e+00
2.686676666666716073e+01,9.999999891281018405e-01,1.000000009080902030e+00,1.000000006236342998e+00,1.000000005744485776e+00,1.000000006107298445e+00
2.690010000000049573e+01,9.999999890239855693e-01,1.000000008972331544e+00,1.000000006236342998e+00,1.000000005744485776e+00,1.000000006107298445e+00
2.693343333333383072e+01,9.999999890239855693e-01,1.000000008857212741e+00,1.000000006236342998e+00,1.000000005612292853e+00,1.000000006002387698e+00
2.696676666666716571e+01,9.999999890239855693e-01,1.000000008739148072e+00,1.000000006236342998e+00,1.000000005612292853e+00,1.000000005888581178e+00
2.700010000000050070e+01,9.999999890239855693e-01,1.000000008622260239e+00,1.000000006236342998e+00,1.000000005484341647e+00,1.000000005766697342e+00
2.703343333333383569e+01,9.999999890239855693e-01,1.000000008510486094e+00,1.000000006236342998e+00,1.000000005484341647e+00,1.000000005640622414e+00
2.706676666666717068e+01,9.999999890239855693e-01,1.000000008406069174e+00,1.000000006236342998e+00,1.000000005360978772e+00,1.000000005514340984e+00
2.710010000000050567e+01,9.999999889234933992e-01,1.000000008406069174e+00,1.000000006135111530e+00,1.000000005360978772e+00,1.000000005391820990e+00
2.713343333333384066e+01,9.999999888143449311e-01,1.000000008406069174e+00,1.000000006023928467e+00,1.000000005241259426e+00,1.000000005275217374e+00
2.716676666666717566e+01,9.999999887007845478e-01,1.000000008406069174e+00,1.000000005904379652e+00,1.000000005241259426e+00,1.000000005166356454e+00
2.720010000000051065e+01,9.999999885882047135e-01,1.000000008406069174e+00,1.000000005779249079e+00,1.000000005121850499e+00,1.000000005065719177e+00
2.723343333333384564e+01,9.999999884831438646e-01,1.000000008406069174e+00,1.000000005652921686e+00,1.000000005121850499e+00,1.000000005065719177e+00
2.726676666666718063e+01,9.999999884831438646e-01,1.000000008303822741e+00,1.000000005528918434e+00,1.000000004999188619e+00,1.000000005065719177e+00
2.730010000000051562e+01,9.999999884831438646e-01,1.000000008190470968e+00,1.000000005410760284e+00,1.000000004999188619e+00,1.000000005065719177e+00
2.733343333333385061e+01,9.999999884831438646e-01,1.000000008067809532e+00,1.000000005301043160e+00,1.000000004872788839e+00,1.000000005065719177e+00
2.736676666666718560e+01,9.999999884831438646e-01,1.000000007939707114e+00,1.000000005301043160e+00,1.000000004872788839e+00,1.000000005065719177e+00
2.740010000000052059e+01,9.999999884831438646e-01,1.000000007810829761e+00,1.000000005301043160e+00,1.000000004744485471e+00,1.000000005065719177e+00
2.743343333333385559e+01,9.999999884831438646e-01,1.000000007685625691e+00,1.000000005301043160e+00,1.000000004744485471e+00,1.000000004964830547e+00
2.746676666666719058e+01,9.999999884831438646e-01,1.000000007567152016e+00,1.000000005301043160e+00,1.000000004616791172e+00,1.000000004854832536e+00
2.750010000000052557e+01,9.999999884831438646e-01,1.000000007458464735e+00,1.000000005301043160e+00,1.000000004616791172e+00,1.000000004737700676e+00
2.753343333333386056e+01,9.999999883775188003e-01,1.000000007458464735e+00,1.000000005301043160e+00,1.000000004491043981e+00,1.000000004616378169e+00
2.756676666666719555e+01,9.999999882652441663e-01,1.000000007458464735e+00,1.000000005301043160e+00,1.000000004491043981e+00,1.000000004494984385e+00
2.760010000000053054e+01,9.999999881513667033e-01,1.000000007458464735e+00,1.000000005301043160e+00,1.000000004366453865e+00,1.000000004376592866e+00
2.763343333333386553e+01,9.999999880441248212e-01,1.000000007458464735e+00,1.000000005195044839e+00,1.000000004366453865e+00,1.000000004263946973e+00
2.766676666666720052e+01,9.999999880441248212e-01,1.000000007458464735e+00,1.000000005077188003e+00,1.000000004242144414e+00,1.000000004158344558e+00
2.770010000000053552e+01,9.999999880441248212e-01,1.000000007458464735e+00,1.000000004949778143e+00,1.000000004242144414e+00,1.000000004158344558e+00
2.773343333333387051e+01,9.999999880441248212e-01,1.000000007458464735e+00,1.000000004817224841e+00,1.000000004117203911e+00,1.000000004158344558e+00
2.776676666666720550e+01,9.999999880441248212e-01,1.000000007348872622e+00,1.000000004685934529e+00,1.000000004117203911e+00,1.000000004158344558e+00
2.780010000000054049e+01,9.999999880441248212e-01,1.000000007228194265e+00,1.000000004560949840e+00,1.000000003994289788e+00,1.000000004158344558e+00
2.783343333333387548e+01,9.999999880441248212e-01,1.000000007098597044e+00,1.000000004446035984e+00,1.000000003994289788e+00,1.000000004158344558e+00
2.786676666666721047e+01,9.999999880441248212e-01,1.000000006963230659e+00,1.000000004343056803e+00,1.000000003874032428e+00,1.000000004158344558e+00
2.790010000000054546e+01,9.999999880441248212e-01,1.000000006826661458e+00,1.000000004343056803e+00,1.000000003874032428e+00,1.000000004158344558e+00
2.793343333333388046e+01,9.999999880441248212e-01,1.000000006692798538e+00,1.000000004343056803e+00,1.000000003754572875e+00,1.000000004048231750e+00
2.796676666666721545e+01,9.999999880441248212e-01,1.000000006565207711e+00,1.000000004343056803e+00,1.000000003754572875e+00,1.000000003927453918e+00
2.800010000000055044e+01,9.999999880441248212e-01,1.000000006446472911e+00,1.000000004343056803e+00,1.000000003635771240e+00,1.000000003797599124e+00
2.803343333333388543e+01,9.999999880441248212e-01,1.000000006339029301e+00,1.000000004343056803e+00,1.000000003635771240e+00,1.000000003662626646e+00
2.806676666666722042e+01,9.999999880441248212e-01,1.000000006339029301e+00,1.000000004343056803e+00,1.000000003516349434e+00,1.000000003526825276e+00
2.810010000000055541e+01,9.999999880441248212e-01,1.000000006339029301e+00,1.000000004343056803e+00,1.000000003516349434e+00,1.000000003394636794e+00
2.813343333333389040e+01,9.999999879401753056e-01,1.000000006339029301e+00,1.000000004343056803e+00,1.000000003396425807e+00,1.000000003269492899e+00
2.816676666666722539e+01,9.999999878329827174e-01,1.000000006339029301e+00,1.000000004343056803e+00,1.000000003396425807e+00,1.000000003154359440e+00
2.820010000000056039e+01,9.999999877287327754e-01,1.000000006339029301e+00,1.000000004237153961e+00,1.000000003277817795e+00,1.000000003051081165e+00
2.823343333333389538e+01,9.999999877287327754e-01,1.000000006339029301e+00,1.000000004119262043e+00,1.000000003277817795e+00,1.000000003051081165e+00
2.826676666666723037e+01,9.999999877287327754e-01,1.000000006339029301e+00,1.000000003991157405e+00,1.000000003159436268e+00,1.000000003051081165e+00
2.830010000000056536e+01,9.999999877287327754e-01,1.000000006339029301e+00,1.000000003857699271e+00,1.000000003159436268e+00,1.000000003051081165e+00
2.833343333333390035e+01,9.999999877287327754e-01,1.000000006231231087e+00,1.000000003725054931e+00,1.000000003042452290e+00,1.000000003051081165e+00
2.836676666666723534e+01,9.999999877287327754e-01,1.000000006111697370e+00,1.000000003598794818e+00,1.000000003042452290e+00,1.000000003051081165e+00
2.840010000000057033e+01,9.999999877287327754e-01,1.000000005982099038e+00,1.000000003482153232e+00,1.000000002928845166e+00,1.000000003051081165e+00
2.843343333333390532e+01,9.999999877287327754e-01,1.000000005845764317e+00,1.000000003377235602e+00,1.000000002928845166e+00,1.000000003051081165e+00
2.846676666666724032e+01,9.999999877287327754e-01,1.000000005706722872e+00,1.000000003377235602e+00,1.000000002815938815e+00,1.000000003051081165e+00
2.850010000000057531e+01,9.999999877287327754e-01,1.000000005569179562e+00,1.000000003377235602e+00,1.000000002815938815e+00,1.000000003051081165e+00
2.853343333333391030e+01,9.999999877287327754e-01,1.000000005436667116e+00,1.000000003377235602e+00,1.000000002702284618e+00,1.000000002950319988e+00
2.856676666666724529e+01,9.999999877287327754e-01,1.000000005312577045e+00,1.000000003377235602e+00,1.000000002702284618e+00,1.000000002838417057e+00
2.860010000000058028e+01,9.999999877287327754e-01,1.000000005199225939e+00,1.000000003377235602e+00,1.000000002588506076e+00,1.000000002716967540e+00
2.863343333333391527e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000003377235602e+00,1.000000002588506076e+00,1.000000002589485515e+00
2.866676666666725026e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000003377235602e+00,1.000000002472744232e+00,1.000000002459860093e+00
2.870010000000058525e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000003377235602e+00,1.000000002472744232e+00,1.000000002332207760e+00
2.873343333333392025e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000003276539928e+00,1.000000002355091899e+00,1.000000002209895378e+00
2.876676666666725524e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000003165530060e+00,1.000000002355091899e+00,1.000000002095872587e+00
2.880010000000059023e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000003046669805e+00,1.000000002237714902e+00,1.000000001992188192e+00
2.883343333333392522e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000002924043452e+00,1.000000002237714902e+00,1.000000001992188192e+00
2.886676666666726021e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000002802510224e+00,1.000000002120523979e+00,1.000000001992188192e+00
2.890010000000059520e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000002686709522e+00,1.000000002120523979e+00,1.000000001992188192e+00
2.893343333333393019e+01,9.999999877287327754e-01,1.000000005098425016e+00,1.000000002580331282e+00,1.000000002005446031e+00,1.000000001992188192e+00
2.896676666666726518e+01,9.999999877287327754e-01,1.000000004992597447e+00,1.000000002580331282e+00,1.000000002005446031e+00,1.000000001992188192e+00
2.900010000000060018e+01,9.999999877287327754e-01,1.000000004874866066e+00,1.000000002580331282e+00,1.000000001896058865e+00,1.000000001992188192e+00
2.903343333333393517e+01,9.999999877287327754e-01,1.000000004748028193e+00,1.000000002580331282e+00,1.000000001896058865e+00,1.000000001992188192e+00
2.906676666666727016e+01,9.999999877287327754e-01,1.000000004616218519e+00,1.000000002580331282e+00,1.000000001793908799e+00,1.000000001992188192e+00
2.910010000000060515e+01,9.999999877287327754e-01,1.000000004484649541e+00,1.000000002580331282e+00,1.000000001793908799e+00,1.000000001992188192e+00
2.913343333333394014e+01,9.999999877287327754e-01,1.000000004357227024e+00,1.000000002580331282e+00,1.000000001793908799e+00,1.000000001992188192e+00
2.916676666666727513e+01,9.999999877287327754e-01,1.000000004237318940e+00,1.000000002580331282e+00,1.000000001793908799e+00,1.000000001992188192e+00
2.920010000000061012e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002580331282e+00,1.000000001793908799e+00,1.000000001883119882e+00
2.923343333333394511e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002580331282e+00,1.000000001793908799e+00,1.000000001764982160e+00
2.926676666666728011e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002580331282e+00,1.000000001793908799e+00,1.000000001640270364e+00
2.930010000000061510e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002479991101e+00,1.000000001793908799e+00,1.000000001513462911e+00
2.933343333333395009e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002370649899e+00,1.000000001691864204e+00,1.000000001389534710e+00
2.936676666666728508e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002254755493e+00,1.000000001582285858e+00,1.000000001272408623e+00
2.940010000000062007e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002135681632e+00,1.000000001460076504e+00,1.000000001164280228e+00
2.943343333333395506e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000002017287670e+00,1.000000001339549582e+00,1.000000001164280228e+00
2.946676666666729005e+01,9.999999877287327754e-01,1.000000004127766129e+00,1.000000001902754176e+00,1.000000001207429934e+00,1.000000001164280228e+00
2.950010000000062504e+01,9.999999877287327754e-01,1.000000004026330158e+00,1.000000001794959070e+00,1.000000001088810819e+00,1.000000001164280228e+00
2.953343333333396004e+01,9.999999877287327754e-01,1.000000003911340807e+00,1.000000001794959070e+00,1.000000000967068203e+00,1.000000001164280228e+00
2.956676666666729503e+01,9.999999877287327754e-01,1.000000003784786262e+00,1.000000001794959070e+00,1.000000000862285798e+00,1.000000001164280228e+00
2.960010000000063002e+01,9.999999877287327754e-01,1.000000003650314939e+00,1.000000001794959070e+00,1.000000000760826513e+00,1.000000001164280228e+00
2.963343333333396501e+01,9.999999877287327754e-01,1.000000003512734104e+00,1.000000001794959070e+00,1.000000000760826513e+00,1.000000001164280228e+00
2.966676666666730000e+01,9.999999877287327754e-01,1.000000003376562363e+00,1.000000001794959070e+00,1.000000000760826513e+00,1.000000001055517895e+00
2.970010000000063499e+01,9.999999877287327754e-01,1.000000003245449021e+00,1.000000001794959070e+00,1.000000000760826513e+00,1.000000000937786515e+00
2.973343333333396998e+01,9.999999877287327754e-01,1.000000003122305525e+00,1.000000001690880547e+00,1.000000000760826513e+00,1.000000000813219492e+00
2.976676666666730497e+01,9.999999877287327754e-01,1.000000003009176464e+00,1.000000001577188380e+00,1.000000000760826513e+00,1.000000000685534740e+00
2.980010000000063997e+01,9.999999877287327754e-01,1.000000002906813901e+00,1.000000001454916410e+00,1.000000000760826513e+00,1.000000000558690649e+00
2.983343333333397496e+01,9.999999877287327754e-01,1.000000002906813901e+00,1.000000001326925014e+00,1.000000000760826513e+00,1.000000000435770309e+00
