u,u0,soc,bd,c,c2,c0,sx,dP,xl,soci,socd,Pc,Pd,nc,nd,Q,ts,tf,agc,mod
1,1,0.8556150108062481,0,0,1,1,17,0.0,"[[], [], []]",0.335944070695538,0.854654538772358,6.948576688546171,6.948576688546171,0.886521379118999,0.886521379118999,20.691178516990245,16.2544648803043,22.390661274456427,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2555410380323547,0.7761403308626479,5.700518403268525,5.700518403268525,0.8834563632869156,0.8834563632869156,24.46608765800997,10.976338886783868,23.895605355286296,0,0
1,1,0.5456868626919185,0,1,0,0,10,4.614896766887122,"[[], [], []]",0.22414945496085142,0.8097328460144905,5.039346466011034,5.039346466011034,0.9157728681711595,0.9157728681711595,29.52518488688453,16.774534754328734,23.44028586339613,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.24698845647240333,0.8061218809068809,6.9759263804423615,6.9759263804423615,0.9123508090204488,0.9123508090204488,20.190658799759767,14.526359624245117,23.88521891467108,0,0
1,1,0.24940506059407327,0,1,0,0,4,5.753314373460741,"[[], [], []]",0.22870872958988472,0.8034601372139404,6.503806176616461,6.503806176616461,0.8846072925952175,0.8846072925952175,24.092220931929226,18.913029694827372,23.23128366898014,0,0
1,1,0.38065672718970256,0,1,0,0,7,5.0010248029197415,"[[], [], []]",0.3526842559570302,0.7986516932956941,5.325525692137548,5.325525692137548,0.9390668812851866,0.9390668812851866,27.26453004819406,18.847047366899737,21.98908198207384,0,0
1,1,0.713115340327656,0,0,1,1,14,0.0,"[[], [], []]",0.24379397857253587,0.7594229033882692,6.663005880256421,6.663005880256421,0.8897456336933881,0.8897456336933881,23.27622712310442,16.688999716721874,22.57780799021429,0,0
1,1,0.5611505381200623,0,1,0,0,11,5.316875969288363,"[[], [], []]",0.26677690797738873,0.8311157131667727,5.907474876581543,5.907474876581543,0.9000251512478814,0.9000251512478814,26.891493858150042,17.343905983003907,23.45036632603411,0,0
1,1,0.47456044079273896,0,1,0,0,9,6.159346272690386,"[[], [], []]",0.37562168663690626,0.8242698822412678,6.822917085329929,6.822917085329929,0.9027438257946446,0.9027438257946446,29.622591198924027,18.49932462729633,23.40053061436921,0,0
1,1,0.5008402019552055,0,1,0,0,10,5.521698266667917,"[[], [], []]",0.3097079900889888,0.7763001034441127,5.996904273134986,5.996904273134986,0.9207581137161212,0.9207581137161212,23.304130118206523,18.107772938437435,23.796214521146354,0,0
1,1,0.936804901987913,0,0,1,1,18,0.0,"[[], [], []]",0.2958821338754209,0.7696779348875007,6.033360203546436,6.033360203546436,0.9037903637600005,0.9037903637600005,26.0353725648374,14.939851263326661,23.712744542428176,0,0
1,1,0.9939018846887904,0,0,1,1,19,0.0,"[[], [], []]",0.23464410666588842,0.757019670018829,5.96331319126234,5.96331319126234,0.9351256340916987,0.9351256340916987,25.05215361378942,14.602372485383551,20.92339184254739,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3457904042778958,0.7787428463052547,6.205258469080439,6.205258469080439,0.9270851425717677,0.9270851425717677,25.90494137057309,11.236640955841853,23.65477338582745,0,0
1,1,0.48052031620340774,0,1,0,0,9,5.743933742354458,"[[], [], []]",0.30066389677961924,0.7535556561699713,6.18334159356497,6.18334159356497,0.9289368305856165,0.9289368305856165,27.669184057099876,18.044322046858266,23.1918530827517,0,0
1,1,0.7490520059953271,0,0,1,1,14,0.0,"[[], [], []]",0.2917147238456236,0.7401136635760351,5.911548595523628,5.911548595523628,0.9465300566241569,0.9465300566241569,24.491818067887266,16.466527465862676,23.400162863769587,0,0
1,1,0.7305480063035017,0,0,1,1,14,0.0,"[[], [], []]",0.2722739056731316,0.768959003274183,5.551371891138882,5.551371891138882,0.8905259069951049,0.8905259069951049,28.726925701892156,15.813688630392388,22.757736852743555,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3456387989818312,0.8375416480246336,6.930951601897414,6.930951601897414,0.8864413773134711,0.8864413773134711,28.885819569614085,13.784586180136275,23.83460620305312,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3025840669193557,0.7841765169708994,5.639634461688031,5.639634461688031,0.8828621150637442,0.8828621150637442,21.611346902328926,13.280949835571256,23.593095011888586,0,0
1,1,0.76265145217476,0,0,1,1,15,0.0,"[[], [], []]",0.23988098821859616,0.7760205515717805,5.610840025717497,5.610840025717497,0.9408572572054426,0.9408572572054426,28.197617674619668,15.61374836994149,22.551049813521487,0,0
1,1,0.5985912587442694,0,1,0,0,11,6.426190283997304,"[[], [], []]",0.26857944530461453,0.7365467382498818,6.8950440758497,6.8950440758497,0.9320013350611369,0.9320013350611369,23.414554052600714,17.60562003741922,23.04323258773476,0,0
1,1,0.3507836166658916,0,1,0,0,7,5.715996966540145,"[[], [], []]",0.2654860203795673,0.7753978369403172,6.048151920699574,6.048151920699574,0.9450815788831889,0.9450815788831889,25.892848250736755,18.613270538186242,23.821475173025675,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.28642371614335416,0.808742026100215,5.191865172362966,5.191865172362966,0.9143378618260171,0.9143378618260171,26.382538492561252,12.160389542158832,23.766518464766598,0,0
1,1,0.3403327263940006,0,1,0,0,6,5.580722729729283,"[[], [], []]",0.3159911099347572,0.7796098611705107,6.053050916997239,6.053050916997239,0.9219685752284625,0.9219685752284625,29.04045205662419,18.872992919624327,22.96632385173382,0,0
1,1,0.70001265937728,0,0,1,1,14,0.0,"[[], [], []]",0.2962716773083435,0.8161243671597027,5.851516160499778,5.851516160499778,0.8951549929376795,0.8951549929376795,22.249930669888705,16.879163801351456,22.563832292274224,0,0
1,1,0.3897221949560386,0,1,0,0,7,4.590098254182315,"[[], [], []]",0.24895236654643071,0.784216970160152,5.1861483282933385,5.1861483282933385,0.8850688340595203,0.8850688340595203,28.7938957494853,18.05990896037984,23.286288976922084,0,0
1,1,0.8749120751005754,0,0,1,1,17,0.0,"[[], [], []]",0.24570072667626147,0.8231543034220021,6.476083398677184,6.476083398677184,0.8940096954112812,0.8940096954112812,24.96426228677671,15.291099021793858,23.952841816995246,0,0
1,1,0.7098623353709848,0,0,1,1,14,0.0,"[[], [], []]",0.32847505599455545,0.7635935098054439,6.215656054475806,6.215656054475806,0.8984868919500144,0.8984868919500144,27.49548726129996,16.630621669742453,23.055353791521057,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3126840288942945,0.806801757157066,5.237082509262694,5.237082509262694,0.8956116014653732,0.8956116014653732,20.285845944437533,12.662272818701778,23.17221603248879,0,0
1,1,0.46390205913523913,0,1,0,0,9,5.35233552653703,"[[], [], []]",0.3019873751866547,0.8369824601570102,6.0125660007579915,6.0125660007579915,0.890191563113365,0.890191563113365,24.08534568901088,18.21653590112204,23.907074872415123,0,0
1,1,0.28883891369453085,0,1,0,0,5,5.299967579728469,"[[], [], []]",0.28518814357081024,0.8257515447522876,5.854675928167662,5.854675928167662,0.9052537911158475,0.9052537911158475,25.002182097302622,18.982229613261293,22.483297773628557,0,0
1,1,0.7040479646270447,0,0,1,1,14,0.0,"[[], [], []]",0.26675326226504753,0.8142664062202859,5.620586515711667,5.620586515711667,0.9417160471646,0.9417160471646,20.188154126777256,16.902936363652607,22.41913950302973,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3568999209613733,0.7863368970705168,5.492665036146407,5.492665036146407,0.9130618262090469,0.9130618262090469,27.47764400690449,12.191580684354552,22.124945214734296,0,0
1,1,0.8242619137936837,0,0,1,1,16,0.0,"[[], [], []]",0.27587863451425104,0.8007531568393894,5.13524938306479,5.13524938306479,0.8961245529581405,0.8961245529581405,25.655285872214776,15.17330419648129,23.24025751866413,0,0
1,1,0.6122721177865007,0,0,1,1,12,0.0,"[[], [], []]",0.2133049228991767,0.7864485867968887,5.8239024585594175,5.8239024585594175,0.8857849035751052,0.8857849035751052,22.44791754417107,16.999748757007353,23.96636318209759,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.21799996095299085,0.8137906855152237,6.558732166592812,6.558732166592812,0.9406723469863666,0.9406723469863666,22.768335385574442,15.027064475547201,23.315433674969505,0,0
1,1,0.783066613022023,0,0,1,1,15,0.0,"[[], [], []]",0.33895391133445646,0.8728099108682392,5.464530037706417,5.464530037706417,0.8803293436447206,0.8803293436447206,29.195798589804753,15.656314248382378,23.71102108745474,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.33923383884591535,0.7772922380698521,6.216011387641348,6.216011387641348,0.893416539067813,0.893416539067813,21.59763683336047,11.951846355317205,22.717528679335672,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.30950936133118356,0.8189739886650759,6.487895680482089,6.487895680482089,0.9143331705628123,0.9143331705628123,22.91224149879345,12.74716938953702,22.54883674966907,0,0
1,1,0.6938431259271585,0,0,1,1,13,0.0,"[[], [], []]",0.27811850830268836,0.7898343674225446,6.851119679039259,6.851119679039259,0.9420105364326345,0.9420105364326345,21.23310042129152,17.27504315186557,21.71762501342412,0,0
1,1,0.8263164219035319,0,0,1,1,16,0.0,"[[], [], []]",0.28064166052011663,0.78887077748103,5.115755771754903,5.115755771754903,0.8885694828627227,0.8885694828627227,23.70111858166483,15.472096161172557,22.521083931923897,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2134512540156141,0.7709935526275542,6.008831688436468,6.008831688436468,0.9399737991422081,0.9399737991422081,27.65902877562284,12.435312683109029,23.190505925618794,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.33797133780907895,0.7574251342997288,5.879432220187871,5.879432220187871,0.9174542764133586,0.9174542764133586,25.380785287851907,12.680017262895163,23.48605721908741,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3319552871345248,0.8271542885972304,5.404964013052304,5.404964013052304,0.9435931121060778,0.9435931121060778,20.377625293905176,15.155607728981032,23.63978125821975,0,0
1,1,0.8047456503573112,0,0,1,1,16,0.0,"[[], [], []]",0.25861454678303253,0.8118273902111874,5.992223183286562,5.992223183286562,0.9127277678724415,0.9127277678724415,25.428101271256544,15.744500618958604,23.517553633523036,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.21695490905219628,0.7766384938803798,6.940274312391204,6.940274312391204,0.9451697896984081,0.9451697896984081,23.351466415774347,13.606361452751083,23.456786547873534,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.28865298453904625,0.7688763361639136,5.628636196398434,5.628636196398434,0.9053844429615769,0.9053844429615769,20.35295052256755,15.019673009045203,22.75202901831895,0,0
1,1,0.31374807364304924,0,1,0,0,6,4.612367340778258,"[[], [], []]",0.29435377605557494,0.8298162264120823,5.156599380772018,5.156599380772018,0.8944591193135735,0.8944591193135735,24.244509191869284,18.897773482189884,22.77566291656558,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3753282176459284,0.818671194204169,6.159402457513768,6.159402457513768,0.9255738701881375,0.9255738701881375,24.09817369571939,14.088912524211201,23.934674744702612,0,0
1,1,0.6003507052365511,0,1,0,0,12,5.507062070586365,"[[], [], []]",0.2668992005302382,0.7842898505016587,5.836300810863768,5.836300810863768,0.9435877705849991,0.9435877705849991,20.057678267811106,17.59690048952246,23.891883549428783,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.23343445682699865,0.8354817792954723,5.9548224737431195,5.9548224737431195,0.9371505766015059,0.9371505766015059,20.81537433925859,14.431547372432574,21.531175897717926,0,0
1,1,0.852898026513271,0,0,1,1,17,0.0,"[[], [], []]",0.28613207201365565,0.7881704254710032,6.535670960113042,6.535670960113042,0.9356635711205078,0.9356635711205078,23.83651856479731,15.80468052464245,22.857584955451475,0,0
1,1,0.5214332903895964,0,1,0,0,10,5.128023413669112,"[[], [], []]",0.32041612268848896,0.7326172861693462,5.631644715403004,5.631644715403004,0.9105729627516369,0.9105729627516369,23.00489504879439,17.986269726410605,21.90659148625476,0,0
1,1,0.5463285398083481,0,1,0,0,10,4.895655407836496,"[[], [], []]",0.25466394439768253,0.8147028905649771,5.442778228881265,5.442778228881265,0.8994772893480124,0.8994772893480124,28.91053448171904,17.113731033211945,23.603299887192822,0,0
1,1,0.9830180429485428,0,0,1,1,19,0.0,"[[], [], []]",0.29916011089755257,0.7211042057399042,5.473017124274307,5.473017124274307,0.9368415790491258,0.9368415790491258,25.82639808262281,14.573193895589192,23.714107842158185,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.34865346626875016,0.7868456134165511,6.787327498033868,6.787327498033868,0.8947470950388853,0.8947470950388853,27.00286362689323,15.028387444785187,23.768353139464466,0,0
1,1,0.710981544472655,0,0,1,1,14,0.0,"[[], [], []]",0.23517555799213463,0.7842811774259312,5.841233121571408,5.841233121571408,0.9265057426089162,0.9265057426089162,23.06315587738658,16.502891597476985,23.419237344284525,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3614717879651683,0.8035413174519354,5.196355906811962,5.196355906811962,0.9246222325379814,0.9246222325379814,26.27543834411932,12.541571489161697,23.81363646074457,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.34281188748809827,0.8028603741204023,5.434376511852426,5.434376511852426,0.9104643475550599,0.9104643475550599,21.699393410481804,13.728893404128554,23.692217734766615,0,0
1,1,0.7354647680629103,0,0,1,1,14,0.0,"[[], [], []]",0.3112862496056638,0.8379289305972388,6.3741594896895295,6.3741594896895295,0.8849776692418729,0.8849776692418729,25.770801807067038,16.541589061113676,23.47452074899423,0,0
1,1,0.6713327668221948,0,0,1,1,13,0.0,"[[], [], []]",0.28068051999359,0.8293556364275506,6.030168867044458,6.030168867044458,0.9215601783097126,0.9215601783097126,26.388831521591833,16.754664991701215,23.376360856176383,0,0
1,1,0.6524529459821611,0,0,1,1,13,0.0,"[[], [], []]",0.3178916182663455,0.7294808644304633,6.282402791773906,6.282402791773906,0.907709652476059,0.907709652476059,23.516225047016594,17.30423351938893,22.77772667188259,0,0
1,1,0.8895415142303974,0,0,1,1,17,0.0,"[[], [], []]",0.3301853570242731,0.8208640060790734,6.36250965321751,6.36250965321751,0.934486316802378,0.934486316802378,20.67310619632266,16.064009124422164,22.698431870518966,0,0
1,1,0.636788822746653,0,0,1,1,12,0.0,"[[], [], []]",0.25927621550124325,0.767955570308348,6.537795339172869,6.537795339172869,0.9304290144362888,0.9304290144362888,22.94933456587264,17.2896363873253,22.5168069916016,0,0
1,1,0.7973789172147991,0,0,1,1,15,0.0,"[[], [], []]",0.28379152553589454,0.8299295202119615,6.420574192736686,6.420574192736686,0.9484261429794223,0.9484261429794223,29.772101190133995,15.834001493220113,21.432660812161746,0,0
1,1,0.5766023747610073,0,1,0,0,11,5.7981985263717215,"[[], [], []]",0.36167281722489264,0.7883524399372335,6.469231075001752,6.469231075001752,0.8962732137946009,0.8962732137946009,28.73366761136652,17.7285019331461,23.57544031923041,0,0
1,1,0.9930143837628569,0,0,1,1,19,0.0,"[[], [], []]",0.2747677849237998,0.822968411961562,6.650585358617205,6.650585358617205,0.8971621707898602,0.8971621707898602,27.167046670078285,14.748607054542367,23.912265313185777,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.28924169695562524,0.8037010688076927,6.799937490794804,6.799937490794804,0.9344191584010174,0.9344191584010174,24.84125546605098,13.163685927219825,21.022396374962582,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3660130241302154,0.7616407796032655,6.135888725917904,6.135888725917904,0.9335514103421858,0.9335514103421858,20.80934085626529,13.587754353237873,23.85301028907695,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3087722133035991,0.7870849637647044,6.108696495007613,6.108696495007613,0.9237620699030107,0.9237620699030107,22.72875421891377,14.739271775816773,23.811848790704666,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.23974190228208772,0.7555951417153965,6.08651839643528,6.08651839643528,0.9102279780206959,0.9102279780206959,28.49568611852862,12.089138817838236,22.73732660465392,0,0
1,1,0.31160669579176825,0,1,0,0,6,5.584941711659388,"[[], [], []]",0.26340840688335,0.7735598894638582,5.900724852080251,5.900724852080251,0.9464840086028522,0.9464840086028522,22.11267386137815,18.80864129704172,22.099107228185044,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.257442415321895,0.7841055588534914,5.714155853024293,5.714155853024293,0.9236769723150662,0.9236769723150662,29.81223894967478,8.27248741998502,23.051251126860592,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.32505382078909406,0.7658154524726313,6.05847650450594,6.05847650450594,0.897472412288195,0.897472412288195,21.72385892345793,14.829178083229468,23.885694448877594,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2569910684434935,0.8436447133514963,5.10189425600756,5.10189425600756,0.886070082070735,0.886070082070735,23.011363918439244,13.704244625006375,22.179939897180425,0,0
1,1,0.7690627050667453,0,0,1,1,15,0.0,"[[], [], []]",0.3209264684832305,0.8154262613630495,5.631703622229848,5.631703622229848,0.9054485126728397,0.9054485126728397,26.6352691255916,16.05725937030518,23.9560305441215,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.29405712047439375,0.7951159710042759,6.529553197042659,6.529553197042659,0.9123178882982143,0.9123178882982143,23.58557890053836,13.836661149340554,23.48326753196143,0,0
1,1,0.5623133527076013,0,1,0,0,11,4.721824714915857,"[[], [], []]",0.2778689655000736,0.7454739892307035,5.184030264024555,5.184030264024555,0.9108404994630817,0.9108404994630817,24.02632690390247,17.379867810391,23.32169354224834,0,0
1,1,0.5310422276809008,0,1,0,0,10,5.1868889078022455,"[[], [], []]",0.3020404054441815,0.7656103550089227,5.670865629933188,5.670865629933188,0.9146555828132635,0.9146555828132635,20.34094905535622,18.001523367323536,23.378125211856883,0,0
1,1,0.38650551012187934,0,1,0,0,7,6.219854739955771,"[[], [], []]",0.349884480637835,0.8130179349675076,6.68438133500326,6.68438133500326,0.9305056710910611,0.9305056710910611,20.003825116154125,18.881685447638755,22.33784687742203,0,0
1,1,0.5498388492034693,0,1,0,0,10,5.323176131675716,"[[], [], []]",0.25326486253343655,0.8018601240482551,5.735729211274164,5.735729211274164,0.9280731247236127,0.9280731247236127,29.235931852875826,17.20949058059647,21.459816315357063,0,0
1,1,0.7032815047743902,0,0,1,1,14,0.0,"[[], [], []]",0.29010267387000704,0.8124912756153208,5.972875570266835,5.972875570266835,0.9083595217575896,0.9083595217575896,28.434464107423754,16.34485914334373,23.167749947468955,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2748784548562005,0.8370892096095112,6.107513133228917,6.107513133228917,0.9090341765604472,0.9090341765604472,23.00545487363037,13.507088671678158,23.797147752669435,0,0
1,1,0.3694915611670743,0,1,0,0,7,5.763951034597671,"[[], [], []]",0.3165069069531749,0.8466205325486751,6.406501169161236,6.406501169161236,0.8997034235072667,0.8997034235072667,29.976391336281544,18.724087218762396,21.924643440838793,0,0
1,1,0.6665306402953294,0,0,1,1,13,0.0,"[[], [], []]",0.2956849814304588,0.73730451535377,6.348474939801958,6.348474939801958,0.9305511740461498,0.9305511740461498,20.972363656445197,17.349580661495995,23.464755876728894,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.30329668043316527,0.8133338822515842,6.16110562973908,6.16110562973908,0.9167600641702334,0.9167600641702334,20.774567097238236,14.13511668509315,23.400704495204437,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3017231511155734,0.8037137645104047,5.6696496417148525,5.6696496417148525,0.9047749237134297,0.9047749237134297,28.06141088295356,13.732319637367226,23.850682333614245,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3237468965676132,0.7974957407269222,6.2319884907370415,6.2319884907370415,0.8809403992546936,0.8809403992546936,26.498364929920527,14.334516816551776,23.98303601159925,0,0
1,1,0.8890905578382401,0,0,1,1,17,0.0,"[[], [], []]",0.36932504757667434,0.7931075027815743,6.212717075507569,6.212717075507569,0.9167492030652772,0.9167492030652772,22.78266095858183,15.928934447425329,22.21502650009353,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2701107819270712,0.8129607892387972,6.2696520381756855,6.2696520381756855,0.9457339466366247,0.9457339466366247,20.50134406419192,9.46306354883566,23.067897761238097,0,0
1,1,0.7002018350785423,0,0,1,1,14,0.0,"[[], [], []]",0.3048505668734752,0.7740167189524129,5.936988812204228,5.936988812204228,0.941049838522951,0.941049838522951,22.199790295295642,17.02630553437602,23.04485303273123,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2906796807859204,0.7935469553005721,6.8985198823055685,6.8985198823055685,0.9253744142153758,0.9253744142153758,27.884959988749166,14.63502261685862,23.512440056921236,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2754487580269385,0.7968106274601523,6.754733002091791,6.754733002091791,0.9029098897108541,0.9029098897108541,27.429664091746325,13.90104443655661,23.923314336042996,0,0
1,1,0.8116215151333803,0,0,1,1,16,0.0,"[[], [], []]",0.23914331250905344,0.8010173645019468,5.771514417581008,5.771514417581008,0.8961622074687128,0.8961622074687128,28.792147246977688,15.119575742542503,23.30852565513127,0,0
1,1,0.851148329505323,0,0,1,1,17,0.0,"[[], [], []]",0.3519159702872565,0.7885153660270691,6.33469460124784,6.33469460124784,0.9309789586083228,0.9309789586083228,28.724367120686765,15.572869560942344,21.945375704383267,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2930372538023268,0.7557368871333839,6.819427907663899,6.819427907663899,0.9030168422605488,0.9030168422605488,27.98757657340588,14.254507020862366,22.496777344038716,0,0
1,1,0.852264082247725,0,0,1,1,17,0.0,"[[], [], []]",0.33163595351345754,0.785220936479123,6.139698720773442,6.139698720773442,0.946844462265707,0.946844462265707,26.34968682895913,15.704910345605864,23.913616242648242,0,0
1,1,0.5864873608377352,0,1,0,0,11,5.040953382435582,"[[], [], []]",0.34908652802451007,0.7812268079462475,5.555561783890796,5.555561783890796,0.9073705915849231,0.9073705915849231,29.67351642883179,17.359764840996274,22.623625281090746,0,0
1,1,0.5297770908478828,0,1,0,0,10,5.946556134598686,"[[], [], []]",0.22806893284149612,0.7817691801233091,6.490488493747526,6.490488493747526,0.9161954666936356,0.9161954666936356,23.673695690540935,17.693876701350185,22.020592547566498,0,0
1,1,0.794042235608756,0,0,1,1,15,0.0,"[[], [], []]",0.36585767979307504,0.8268562870844394,6.004915532730076,6.004915532730076,0.8894750086808323,0.8894750086808323,23.74908496110396,16.449463613574203,23.275161181790544,0,0
1,1,0.5997844709968215,0,1,0,0,11,4.811908037148026,"[[], [], []]",0.28477142944731243,0.8111325532864105,5.281337704384584,5.281337704384584,0.9111153852466514,0.9111153852466514,24.97729486574417,17.119575921711693,23.855204358581723,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2924888916625754,0.7939655595363853,5.849945728931887,5.849945728931887,0.9469094489913841,0.9469094489913841,24.42428971268912,14.572054102269654,22.211253128643342,0,0
1,1,0.48389228346015034,0,1,0,0,9,6.420835169911914,"[[], [], []]",0.28461027377714726,0.7941884668731196,6.777298853081957,6.777298853081957,0.9474032810272278,0.9474032810272278,25.10462808216382,18.158318250036544,23.394608794549903,0,0
1,1,0.4254119384143616,0,1,0,0,8,5.285017469319821,"[[], [], []]",0.26477156093201987,0.807033764553259,5.693485306034761,5.693485306034761,0.9282569788523054,0.9282569788523054,28.796361279551817,18.05085175382575,23.788486622323855,0,0
1,1,0.8696676610680708,0,0,1,1,17,0.0,"[[], [], []]",0.22845169513224883,0.8033120336885937,5.45911380331534,5.45911380331534,0.9348694548963641,0.9348694548963641,27.479193706550472,14.552488014879515,22.253518863381277,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2799004838740369,0.7784727457754865,5.1552106495297885,5.1552106495297885,0.9490089175389853,0.9490089175389853,20.07071939745006,14.133262457170487,22.633446036437014,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.3332825805310976,0.8146901367429019,6.083854420051336,6.083854420051336,0.9358939454663574,0.9358939454663574,20.660021204616363,15.502812523103636,22.21813320884017,0,0
1,1,0.7446846801479544,0,0,1,1,14,0.0,"[[], [], []]",0.2284385637298686,0.8086704225925572,6.275644639935454,6.275644639935454,0.9283433872878015,0.9283433872878015,25.060446764273934,16.264079888138248,22.414406931142725,0,0
1,1,0.6435844748533722,0,0,1,1,12,0.0,"[[], [], []]",0.3267277601213735,0.7729516556278228,5.0865952850280856,5.0865952850280856,0.8842600887324918,0.8842600887324918,28.435936765832004,16.657638243754878,22.713768397839114,0,0
1,1,0.775115439631491,0,0,1,1,15,0.0,"[[], [], []]",0.33250997100295004,0.7339275446914525,5.373346463933281,5.373346463933281,0.9007119035119271,0.9007119035119271,29.42432693236406,15.705242041896463,23.42198765793399,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.27850723780638265,0.7599760700955902,6.3642798712748,6.3642798712748,0.9247334629602779,0.9247334629602779,20.998800250564038,14.078771736573781,22.13798214726627,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.30923173865837583,0.7888219251587358,6.849747614218307,6.849747614218307,0.9290287156442153,0.9290287156442153,29.058514061150326,12.760494921981078,23.68976602536487,0,0
1,1,0.4644593512326807,0,1,0,0,9,4.670774071351817,"[[], [], []]",0.26924448374140475,0.7901982478086776,5.304953579411432,5.304953579411432,0.8804552200945036,0.8804552200945036,21.294427913836003,18.029558026085084,23.950837893105188,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.2915389632864743,0.8487768189289596,6.9355760554420876,6.9355760554420876,0.9486016383908972,0.9486016383908972,25.42908550271909,14.531478011498631,21.777766162893393,0,0
1,1,0.7171783617061906,0,0,1,1,14,0.0,"[[], [], []]",0.3175954507358192,0.845091810541983,6.405108548588253,6.405108548588253,0.909392909890233,0.909392909890233,22.68854677515408,16.97743761924697,22.86850742896199,0,0
1,1,0.8467701273581549,0,0,1,1,16,0.0,"[[], [], []]",0.3139937233297481,0.8430645245012852,6.441694928917335,6.441694928917335,0.9046411836442502,0.9046411836442502,23.15607043910939,16.0807169525691,23.104276254392452,0,0
1,1,0.434443867285643,0,1,0,0,8,4.639262898402797,"[[], [], []]",0.33488072529851853,0.7939408836209905,5.021256424966268,5.021256424966268,0.9239247124157701,0.9239247124157701,20.049304296857382,18.569330319661617,21.673021945874694,0,0
1,1,0.7323541721848348,0,0,1,1,14,0.0,"[[], [], []]",0.27962626864843754,0.8289501520482665,5.719578237460836,5.719578237460836,0.9060249812973831,0.9060249812973831,20.84351459534506,16.68402477945172,23.56659774717126,0,0
1,1,0.37971946783798816,0,1,0,0,7,6.4666635081414565,"[[], [], []]",0.2770887221137014,0.8455841894766218,6.901037826333678,6.901037826333678,0.9370566675443088,0.9370566675443088,22.82327006153792,18.63741012662484,22.090300905134683,0,0
1,1,0.8103312532757203,0,0,1,1,16,0.0,"[[], [], []]",0.35167644392647635,0.8179168957638127,6.024458876874765,6.024458876874765,0.9202882006583151,0.9202882006583151,29.26481215408356,15.887361177557022,23.32728023374093,0,0
1,1,1.0,1,0,1,1,19,0.0,"[[], [], []]",0.28666380070019526,0.8351297945792244,5.5956139165508905,5.5956139165508905,0.9304816009198733,0.9304816009198733,27.514904731752484,13.375846541928171,21.654530299555027,0,0
1,1,0.35670249297786777,0,1,0,0,7,4.889230961012046,"[[], [], []]",0.311079500907464,0.7421184191064157,5.508483019852271,5.508483019852271,0.8875821062516714,0.8875821062516714,28.428743173572816,18.7344180053701,23.364488378904056,0,0
