time,ne
9.200000000000001,0.4661
9.216666666666667,0.4639
9.233333333333334,0.4611
9.25,0.4586
9.266666666666667,0.4566
9.283333333333333,0.4549
9.3,0.4535
9.316666666666668,0.4524
9.333333333333334,0.4508
9.350000000000001,0.4491
9.366666666666667,0.4473
9.383333333333335,0.4458
9.4,0.4442
9.416666666666668,0.4423
9.433333333333334,0.4405
9.450000000000001,0.4392
9.466666666666667,0.4371
9.483333333333334,0.4355
9.5,0.434
9.516666666666667,0.4325
9.533333333333333,0.4311
9.55,0.43
9.566666666666668,0.4283
9.583333333333334,0.427
9.600000000000001,0.425
9.616666666666667,0.4231
9.633333333333335,0.4208
9.65,0.4188
9.666666666666668,0.4171
9.683333333333334,0.4153
9.700000000000001,0.4135
9.716666666666667,0.4111
9.733333333333334,0.4087
9.75,0.4064
9.766666666666667,0.4043
9.783333333333333,0.4016
9.8,0.4004
9.816666666666668,0.3982
9.833333333333334,0.3965
9.850000000000001,0.395
9.866666666666667,0.3934
9.883333333333335,0.3919
9.9,0.3898
9.916666666666668,0.3885
9.933333333333334,0.3865
9.950000000000001,0.384
9.966666666666667,0.3821
9.983333333333334,0.3805
10.0,0.3786
10.016666666666667,0.3767
10.033333333333333,0.3745
10.05,0.3718
10.066666666666668,0.3706
10.083333333333334,0.3693
10.100000000000001,0.3675
10.116666666666667,0.3664
10.133333333333335,0.3643
10.15,0.3628
10.166666666666668,0.3613
10.183333333333334,0.3597
10.200000000000001,0.3586
10.216666666666667,0.3575
10.233333333333334,0.3558
10.25,0.3547
10.266666666666667,0.3536
10.283333333333333,0.3514
10.3,0.3502
10.316666666666668,0.3491
10.333333333333334,0.3476
10.350000000000001,0.3466
10.366666666666667,0.3459
10.383333333333335,0.3446
10.4,0.3433
10.416666666666668,0.3422
10.433333333333334,0.3409
10.450000000000001,0.3394
10.466666666666667,0.3379
10.483333333333334,0.3371
10.5,0.3359
10.516666666666667,0.3345
10.533333333333333,0.333
10.55,0.3318
10.566666666666668,0.331
10.583333333333334,0.329
10.600000000000001,0.3282
10.616666666666667,0.3263
10.633333333333335,0.325
10.65,0.3239
10.666666666666668,0.3222
10.683333333333334,0.3209
10.700000000000001,0.3201
10.716666666666667,0.3187
10.733333333333334,0.3162
10.75,0.3144
10.766666666666667,0.3126
10.783333333333333,0.3114
10.8,0.3101
10.816666666666668,0.3085
10.833333333333334,0.3066
10.850000000000001,0.3049
10.866666666666667,0.3031
10.883333333333335,0.3015
10.9,0.3004
10.916666666666668,0.2984
10.933333333333334,0.297
10.950000000000001,0.2957
10.966666666666667,0.2944
10.983333333333334,0.2934
11.0,0.2923
11.016666666666667,0.2904
11.033333333333333,0.2892
11.05,0.288
11.066666666666668,0.2877
11.083333333333334,0.2865
11.100000000000001,0.2859
11.116666666666667,0.2853
11.133333333333335,0.2837
11.15,0.2823
11.166666666666668,0.2813
11.183333333333334,0.2797
11.200000000000001,0.2793
11.216666666666667,0.2784
11.233333333333334,0.2778
11.25,0.2756
11.266666666666667,0.2743
11.283333333333333,0.2729
11.3,0.2714
11.316666666666668,0.2698
11.333333333333334,0.2685
11.350000000000001,0.267
11.366666666666667,0.2657
11.383333333333335,0.2649
11.4,0.2644
11.416666666666668,0.2636
11.433333333333334,0.2632
11.450000000000001,0.2627
11.466666666666667,0.2616
11.483333333333334,0.26
11.5,0.2592
11.516666666666667,0.2583
11.533333333333333,0.2573
11.55,0.2556
11.566666666666668,0.2542
11.583333333333334,0.2534
11.600000000000001,0.2521
11.616666666666667,0.2507
11.633333333333335,0.2502
11.65,0.2488
11.666666666666668,0.2473
11.683333333333334,0.2468
11.700000000000001,0.2462
11.716666666666667,0.2453
11.733333333333334,0.2443
11.75,0.2426
11.766666666666667,0.242
11.783333333333333,0.2414
11.8,0.2407
11.816666666666668,0.2398
11.833333333333334,0.2384
11.850000000000001,0.2381
11.866666666666667,0.2369
11.883333333333335,0.2361
11.9,0.2353
11.916666666666668,0.2347
11.933333333333334,0.2339
11.950000000000001,0.2337
11.966666666666667,0.2323
11.983333333333334,0.2323
12.0,0.2315
12.016666666666667,0.2308
12.033333333333333,0.2297
12.05,0.2294
12.066666666666668,0.2289
12.083333333333334,0.2278
12.100000000000001,0.2271
12.116666666666667,0.227
12.133333333333335,0.2272
12.15,0.227
12.166666666666668,0.2262
12.183333333333334,0.2262
12.200000000000001,0.2256
12.216666666666667,0.2238
12.233333333333334,0.2234
12.25,0.2225
12.266666666666667,0.2204
12.283333333333333,0.2194
12.3,0.2191
12.316666666666668,0.2175
12.333333333333334,0.2166
12.350000000000001,0.2159
12.366666666666667,0.2158
12.383333333333335,0.2154
12.4,0.2157
12.416666666666668,0.2151
12.433333333333334,0.2145
12.450000000000001,0.2145
12.466666666666667,0.2141
12.483333333333334,0.2137
12.5,0.2131
12.516666666666667,0.2123
12.533333333333333,0.2118
12.55,0.2117
12.566666666666668,0.2118
12.583333333333334,0.2108
12.600000000000001,0.2104
12.616666666666667,0.2099
12.633333333333335,0.2095
12.65,0.2095
12.666666666666668,0.2094
12.683333333333334,0.2092
12.700000000000001,0.2097
12.716666666666667,0.2099
12.733333333333334,0.209
12.75,0.2099
12.766666666666667,0.2089
12.783333333333333,0.2094
12.8,0.2092
12.816666666666668,0.2087
12.833333333333334,0.2084
12.850000000000001,0.208
12.866666666666667,0.2087
12.883333333333335,0.2079
12.9,0.2082
12.916666666666668,0.2083
12.933333333333334,0.2079
12.950000000000001,0.2075
12.966666666666667,0.2082
12.983333333333334,0.2079
13.0,0.2076
13.016666666666667,0.2073
13.033333333333333,0.2072
13.05,0.2067
13.066666666666666,0.2068
13.083333333333334,0.2068
13.100000000000001,0.2066
13.116666666666667,0.2065
13.133333333333335,0.2069
13.15,0.2073
13.166666666666668,0.2064
13.183333333333334,0.2062
13.200000000000001,0.207
13.216666666666667,0.2072
13.233333333333334,0.2077
13.25,0.2081
13.266666666666667,0.2082
13.283333333333333,0.2086
13.3,0.2088
13.316666666666666,0.2088
13.333333333333334,0.2085
13.350000000000001,0.2092
13.366666666666667,0.2096
13.383333333333335,0.2097
13.4,0.21
13.416666666666668,0.2104
13.433333333333334,0.2102
13.450000000000001,0.2102
13.466666666666667,0.2108
13.483333333333334,0.2113
13.5,0.2116
13.516666666666667,0.2119
13.533333333333333,0.2127
13.55,0.2127
13.566666666666666,0.2132
13.583333333333334,0.2144
13.600000000000001,0.2142
13.616666666666667,0.2143
13.633333333333335,0.2145
13.65,0.2149
13.666666666666668,0.2152
13.683333333333334,0.2152
13.700000000000001,0.2159
13.716666666666667,0.2167
13.733333333333334,0.2169
13.75,0.2182
13.766666666666667,0.219
13.783333333333333,0.2205
13.8,0.2205
13.816666666666666,0.2209
13.833333333333334,0.2206
13.850000000000001,0.2201
13.866666666666667,0.2205
